gid,decision,committing_side,disadvantaged_side,call_type,season,playoff,period,time,time2,time_min,time_sec,date,home,away,home_team,away_team
21900653,INC,home,away,Foul: Personal,2020,0,Q4,01:49,1.8166666666666669,1,49.0,2020-01-21,DAL,LAC,Mavericks,Clippers
21900653,IC,away,home,Foul: Loose Ball,2020,0,Q4,00:43.7,0.7283333333333334,0,43.7,2020-01-21,DAL,LAC,Mavericks,Clippers
21900653,INC,home,away,Turnover: Traveling,2020,0,Q4,00:36.7,0.6116666666666667,0,36.7,2020-01-21,DAL,LAC,Mavericks,Clippers
21900653,INC,home,away,Turnover: Stepped out of Bounds,2020,0,Q4,00:26.5,0.4416666666666666,0,26.5,2020-01-21,DAL,LAC,Mavericks,Clippers
21900653,CC,home,away,Foul: Personal,2020,0,Q4,00:13.2,0.22,0,13.2,2020-01-21,DAL,LAC,Mavericks,Clippers
21900653,CC,away,home,Foul: Personal,2020,0,Q4,00:07.4,0.1233333333333333,0,7.4,2020-01-21,DAL,LAC,Mavericks,Clippers
21900653,CC,home,away,Foul: Personal,2020,0,Q4,00:05.9,0.0983333333333333,0,5.9,2020-01-21,DAL,LAC,Mavericks,Clippers
21900656,INC,away,home,Foul: Loose Ball,2020,0,Q4,01:03.2,1.0533333333333332,1,3.2,2020-01-22,ATL,LAC,Hawks,Clippers
21900656,CC,home,away,Foul: Shooting,2020,0,Q4,00:58.6,0.9766666666666668,0,58.6,2020-01-22,ATL,LAC,Hawks,Clippers
21900656,CC,away,home,Foul: Shooting,2020,0,Q4,00:31.1,0.5183333333333333,0,31.1,2020-01-22,ATL,LAC,Hawks,Clippers
21900661,CC,away,home,Turnover: Out of Bounds - Bad Pass Turn,2020,0,Q4,01:13.8,1.23,1,13.8,2020-01-22,CHI,MIN,Bulls,Timberwolves
21900661,CC,away,home,Foul: Shooting,2020,0,Q4,00:25.6,0.4266666666666667,0,25.6,2020-01-22,CHI,MIN,Bulls,Timberwolves
21900661,CC,away,home,Foul: Personal,2020,0,Q4,00:17.8,0.2966666666666667,0,17.8,2020-01-22,CHI,MIN,Bulls,Timberwolves
21900661,CC,home,away,Foul: Shooting,2020,0,Q4,00:14.3,0.2383333333333333,0,14.3,2020-01-22,CHI,MIN,Bulls,Timberwolves
21900661,CC,away,home,Foul: Personal,2020,0,Q4,00:12.7,0.2116666666666666,0,12.7,2020-01-22,CHI,MIN,Bulls,Timberwolves
21900655,CC,home,away,Foul: Personal,2020,0,Q4,02:00.0,2.0,2,0.0,2020-01-22,ORL,OKC,Magic,Thunder
21900655,CC,away,home,Foul: Personal,2020,0,Q4,01:49.2,1.82,1,49.2,2020-01-22,ORL,OKC,Magic,Thunder
21900655,CC,home,away,Foul: Personal,2020,0,Q4,01:36.1,1.6016666666666666,1,36.1,2020-01-22,ORL,OKC,Magic,Thunder
21900655,CC,home,away,Foul: Personal,2020,0,Q4,00:25.1,0.4183333333333333,0,25.1,2020-01-22,ORL,OKC,Magic,Thunder
21900655,CC,home,away,Foul: Personal,2020,0,Q4,00:12.1,0.2016666666666666,0,12.1,2020-01-22,ORL,OKC,Magic,Thunder
21900663,CC,home,away,Foul: Shooting,2020,0,Q4,00:45.7,0.7616666666666667,0,45.7,2020-01-22,NOP,SAS,Pelicans,Spurs
21900658,INC,away,home,Turnover: Traveling,2020,0,Q5,01:53.6,1.893333333333333,1,53.6,2020-01-22,MIA,WAS,Heat,Wizards
21900658,CC,away,home,Foul: Shooting,2020,0,Q5,00:51.2,0.8533333333333334,0,51.2,2020-01-22,MIA,WAS,Heat,Wizards
21900658,INC,home,away,Foul: Shooting,2020,0,Q5,00:23.0,0.3833333333333333,0,23.0,2020-01-22,MIA,WAS,Heat,Wizards
21900658,CC,away,home,Foul: Personal,2020,0,Q5,00:19.3,0.3216666666666666,0,19.3,2020-01-22,MIA,WAS,Heat,Wizards
21900658,CC,away,home,Foul: Personal,2020,0,Q5,00:07.3,0.1216666666666666,0,7.3,2020-01-22,MIA,WAS,Heat,Wizards
21900676,CC,away,home,Foul: Shooting,2020,0,Q4,01:55.2,1.92,1,55.2,2020-01-24,NOP,DEN,Pelicans,Nuggets
21900676,INC,away,home,Foul: Personal,2020,0,Q4,01:32,1.5333333333333332,1,32.0,2020-01-24,NOP,DEN,Pelicans,Nuggets
21900676,INC,home,away,Foul: Defense 3 Second,2020,0,Q4,01:02.0,1.0333333333333334,1,2.0,2020-01-24,NOP,DEN,Pelicans,Nuggets
21900676,CC,away,home,Turnover: 24 Second Violation,2020,0,Q4,00:03.0,0.05,0,3.0,2020-01-24,NOP,DEN,Pelicans,Nuggets
21900673,CC,away,home,Foul: Personal,2020,0,Q4,01:24.4,1.4066666666666667,1,24.4,2020-01-24,MIA,LAC,Heat,Clippers
21900673,CC,away,home,Foul: Personal,2020,0,Q4,01:03.5,1.0583333333333331,1,3.5,2020-01-24,MIA,LAC,Heat,Clippers
21900673,CC,home,away,Foul: Shooting,2020,0,Q4,00:18.7,0.3116666666666666,0,18.7,2020-01-24,MIA,LAC,Heat,Clippers
21900673,CC,home,away,Foul: Personal,2020,0,Q4,00:08.2,0.1366666666666666,0,8.2,2020-01-24,MIA,LAC,Heat,Clippers
21900678,CC,away,home,Foul: Shooting,2020,0,Q4,01:31.1,1.518333333333333,1,31.1,2020-01-24,SAS,PHX,Spurs,Suns
21900678,INC,home,away,Turnover: Stepped out of Bounds,2020,0,Q4,00:54.9,0.915,0,54.9,2020-01-24,SAS,PHX,Spurs,Suns
21900678,CC,away,home,Foul: Away from Play,2020,0,Q4,00:19.1,0.3183333333333333,0,19.1,2020-01-24,SAS,PHX,Spurs,Suns
21900678,CC,home,away,Foul: Personal,2020,0,Q4,00:19.1,0.3183333333333333,0,19.1,2020-01-24,SAS,PHX,Spurs,Suns
21900678,CC,home,away,Foul: Personal,2020,0,Q4,00:08.6,0.1433333333333333,0,8.6,2020-01-24,SAS,PHX,Spurs,Suns
21900672,CC,home,away,Foul: Personal,2020,0,Q4,00:48.5,0.8083333333333333,0,48.5,2020-01-24,NYK,TOR,Knicks,Raptors
21900672,CC,home,away,Foul: Personal,2020,0,Q4,00:10.7,0.1783333333333333,0,10.7,2020-01-24,NYK,TOR,Knicks,Raptors
21900672,CC,home,away,Foul: Personal,2020,0,Q4,00:03.5,0.0583333333333333,0,3.5,2020-01-24,NYK,TOR,Knicks,Raptors
21900681,CC,home,away,Foul: Loose Ball,2020,0,Q4,01:38.2,1.6366666666666667,1,38.2,2020-01-25,DET,BKN,Pistons,Nets
21900681,CC,away,home,Violation: Defensive Goaltending,2020,0,Q4,01:17.9,1.2983333333333331,1,17.9,2020-01-25,DET,BKN,Pistons,Nets
21900681,CC,away,home,Violation: Defensive Goaltending,2020,0,Q4,00:59.7,0.995,0,59.7,2020-01-25,DET,BKN,Pistons,Nets
21900681,CC,home,away,Violation: Defensive Goaltending,2020,0,Q4,00:38.4,0.64,0,38.4,2020-01-25,DET,BKN,Pistons,Nets
21900680,INC,away,home,Foul: Shooting,2020,0,Q4,01:04.2,1.07,1,4.2,2020-01-25,UTA,DAL,Jazz,Mavericks
21900680,CC,away,home,Foul: Personal,2020,0,Q4,00:23.3,0.3883333333333333,0,23.3,2020-01-25,UTA,DAL,Jazz,Mavericks
21900680,CC,away,home,Foul: Shooting,2020,0,Q4,00:22.3,0.3716666666666667,0,22.3,2020-01-25,UTA,DAL,Jazz,Mavericks
21900680,CC,away,home,Foul: Personal,2020,0,Q4,00:11.5,0.1916666666666666,0,11.5,2020-01-25,UTA,DAL,Jazz,Mavericks
21900688,CC,home,away,Foul: Personal,2020,0,Q4,11:23.0,11.383333333333333,11,23.0,2020-01-26,NYK,BKN,Knicks,Nets
21900690,CC,home,away,Foul: Shooting,2020,0,Q4,01:27.0,1.45,1,27.0,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,CC,home,away,Foul: Shooting,2020,0,Q4,01:03.7,1.0616666666666668,1,3.7,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,INC,away,home,Foul: Personal,2020,0,Q4,00:52.3,0.8716666666666666,0,52.3,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,CC,home,away,Stoppage: Out-of-Bounds,2020,0,Q4,00:45.3,0.755,0,45.3,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,CC,home,away,Foul: Personal,2020,0,Q4,00:20.4,0.3399999999999999,0,20.4,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,CC,away,home,Foul: Personal,2020,0,Q4,00:17.8,0.2966666666666667,0,17.8,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,IC,away,home,Foul: Offensive,2020,0,Q4,00:15.1,0.2516666666666666,0,15.1,2020-01-26,MEM,PHX,Grizzlies,Suns
21900690,CC,away,home,Foul: Personal,2020,0,Q4,00:11.3,0.1883333333333333,0,11.3,2020-01-26,MEM,PHX,Grizzlies,Suns
21900686,CC,away,home,Foul: Shooting,2020,0,Q4,00:35.2,0.5866666666666667,0,35.2,2020-01-26,SAS,TOR,Spurs,Raptors
21900686,CC,home,away,Foul: Personal,2020,0,Q4,00:15.9,0.265,0,15.9,2020-01-26,SAS,TOR,Spurs,Raptors
21900696,CC,home,away,Foul: Shooting,2020,0,Q4,01:39.4,1.6566666666666667,1,39.4,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Shooting,2020,0,Q4,00:41.1,0.685,0,41.1,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,away,home,Foul: Personal Take,2020,0,Q4,00:39.2,0.6533333333333334,0,39.2,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Shooting,2020,0,Q4,00:37.0,0.6166666666666667,0,37.0,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,away,home,Foul: Personal Take,2020,0,Q4,00:34.9,0.5816666666666667,0,34.9,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Personal Take,2020,0,Q4,00:04.7,0.0783333333333333,0,4.7,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,INC,away,home,Violation: Lane,2020,0,Q4,00:04.6,0.0766666666666666,0,4.6,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Shooting,2020,0,Q5,01:50.1,1.835,1,50.1,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Personal,2020,0,Q5,00:47.6,0.7933333333333333,0,47.6,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,INC,away,home,Foul: Shooting,2020,0,Q5,00:37.0,0.6166666666666667,0,37.0,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,away,home,Foul: Shooting,2020,0,Q5,00:32.5,0.5416666666666666,0,32.5,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,INC,home,away,Turnover: Stepped out of Bounds,2020,0,Q5,00:07.4,0.1233333333333333,0,7.4,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Personal,2020,0,Q5,00:06.8,0.1133333333333333,0,6.8,2020-01-27,MIN,SAC,Timberwolves,Kings
21900696,CC,home,away,Foul: Personal Take,2020,0,Q5,00:03.6,0.06,0,3.6,2020-01-27,MIN,SAC,Timberwolves,Kings
21900695,IC,home,away,Foul: Offensive,2020,0,Q4,01:48.7,1.8116666666666668,1,48.7,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,INC,home,away,Turnover: Traveling,2020,0,Q4,01:34.9,1.5816666666666666,1,34.9,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,CC,home,away,Turnover: 8 Second Violation,2020,0,Q4,01:25.0,1.4166666666666667,1,25.0,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,INC,home,away,Foul: Personal,2020,0,Q4,01:14.5,1.2416666666666667,1,14.5,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,INC,away,home,Foul: Shooting,2020,0,Q4,00:50.5,0.8416666666666667,0,50.5,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,CC,home,away,Foul: Offensive,2020,0,Q4,00:22.6,0.3766666666666667,0,22.6,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,CC,away,home,Foul: Shooting,2020,0,Q4,00:01.7,0.0283333333333333,0,1.7,2020-01-27,CHI,SAS,Bulls,Spurs
21900695,CC,home,away,Foul: Shooting,2020,0,Q4,00:00.2,0.0033333333333333,0,0.2,2020-01-27,CHI,SAS,Bulls,Spurs
21900699,CC,away,home,Foul: Offensive,2020,0,Q4,01:56.8,1.9466666666666668,1,56.8,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,CC,home,away,Turnover: Backcourt Turnover,2020,0,Q4,01:22.0,1.3666666666666667,1,22.0,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,CC,away,home,Foul: Personal,2020,0,Q4,00:40.2,0.67,0,40.2,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,CC,away,home,Foul: Personal,2020,0,Q4,00:31.2,0.52,0,31.2,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,CC,away,home,Foul: Personal,2020,0,Q4,00:21.3,0.355,0,21.3,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,CC,away,home,Foul: Personal,2020,0,Q4,00:18.1,0.3016666666666667,0,18.1,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,CC,away,home,Foul: Personal,2020,0,Q4,00:10.6,0.1766666666666666,0,10.6,2020-01-28,CHA,NYK,Hornets,Knicks
21900699,INC,home,away,Foul: Loose Ball,2020,0,Q4,00:03.9,0.065,0,3.9,2020-01-28,CHA,NYK,Hornets,Knicks
21900708,INC,away,home,Foul: Loose Ball,2020,0,Q4,01:34.6,1.5766666666666669,1,34.6,2020-01-29,IND,CHI,Pacers,Bulls
21900708,CC,away,home,Violation: Kicked Ball,2020,0,Q4,01:23.7,1.395,1,23.7,2020-01-29,IND,CHI,Pacers,Bulls
21900708,CC,home,away,Turnover: Out of Bounds - Bad Pass Turn,2020,0,Q4,01:15.1,1.2516666666666667,1,15.1,2020-01-29,IND,CHI,Pacers,Bulls
21900708,INC,home,away,Foul: Shooting,2020,0,Q4,00:02.1,0.035,0,2.1,2020-01-29,IND,CHI,Pacers,Bulls
21900714,CC,away,home,Foul: Offensive,2020,0,Q4,01:28.9,1.481666666666667,1,28.9,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900714,CC,away,home,Foul: Shooting,2020,0,Q4,01:18.5,1.3083333333333331,1,18.5,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900714,CC,home,away,Foul: Personal,2020,0,Q4,00:20.8,0.3466666666666667,0,20.8,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900714,CC,home,away,Turnover: Out of Bounds - Bad Pass Turn,2020,0,Q4,00:20.8,0.3466666666666667,0,20.8,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900714,CC,home,away,Foul: Personal,2020,0,Q4,00:16.2,0.2699999999999999,0,16.2,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900714,CC,home,away,Foul: Personal,2020,0,Q4,00:07.4,0.1233333333333333,0,7.4,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900714,CC,home,away,Turnover: Lost Ball Out of Bounds,2020,0,Q4,00:05.4,0.09,0,5.4,2020-01-30,CLE,TOR,Cavaliers,Raptors
21900718,CC,home,away,Foul: Shooting,2020,0,Q4,01:55.1,1.9183333333333328,1,55.1,2020-01-30,DEN,UTA,Nuggets,Jazz
21900718,CC,away,home,Foul: Shooting,2020,0,Q4,01:41.2,1.6866666666666668,1,41.2,2020-01-30,DEN,UTA,Nuggets,Jazz
21900718,CC,home,away,Turnover: Out of Bounds - Bad Pass Turn,2020,0,Q4,00:19.1,0.3183333333333333,0,19.1,2020-01-30,DEN,UTA,Nuggets,Jazz
21900718,CC,away,home,Foul: Personal,2020,0,Q4,00:09.8,0.1633333333333333,0,9.8,2020-01-30,DEN,UTA,Nuggets,Jazz
21900725,CC,home,away,Foul: Personal,2020,0,Q4,01:48.4,1.8066666666666664,1,48.4,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,away,home,Turnover: Lost Ball Out of Bounds,2020,0,Q4,01:36.8,1.6133333333333333,1,36.8,2020-01-31,PHX,OKC,Suns,Thunder
21900725,INC,away,home,Foul: Shooting,2020,0,Q4,00:53.2,0.8866666666666667,0,53.2,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,home,away,Foul: Personal,2020,0,Q4,00:44.5,0.7416666666666667,0,44.5,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,home,away,Foul: Personal,2020,0,Q4,00:24.6,0.41,0,24.6,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,away,home,Foul: Shooting,2020,0,Q4,00:19.1,0.3183333333333333,0,19.1,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,home,away,Foul: Personal,2020,0,Q4,00:16.9,0.2816666666666666,0,16.9,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,away,home,Foul: Personal,2020,0,Q4,00:15.0,0.25,0,15.0,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,away,home,Turnover: Lost Ball Out of Bounds,2020,0,Q4,00:12.5,0.2083333333333333,0,12.5,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,home,away,Foul: Personal,2020,0,Q4,00:07.0,0.1166666666666666,0,7.0,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,away,home,Foul: Personal,2020,0,Q4,00:04.2,0.07,0,4.2,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,home,away,Violation: Lane,2020,0,Q4,00:04.1,0.0683333333333333,0,4.1,2020-01-31,PHX,OKC,Suns,Thunder
21900725,CC,home,away,Foul: Personal,2020,0,Q4,00:03.6,0.06,0,3.6,2020-01-31,PHX,OKC,Suns,Thunder
21900731,INC,home,away,Foul: Shooting,2020,0,Q4,01:54.0,1.9,1,54.0,2020-02-01,WAS,BKN,Wizards,Nets
21900731,INC,home,away,Turnover: Discontinue Dribble,2020,0,Q4,01:42,1.7,1,42.0,2020-02-01,WAS,BKN,Wizards,Nets
21900731,CC,home,away,Foul: Personal,2020,0,Q4,01:21.2,1.3533333333333333,1,21.2,2020-02-01,WAS,BKN,Wizards,Nets
21900731,INC,away,home,Foul: Personal,2020,0,Q4,00:54.6,0.91,0,54.6,2020-02-01,WAS,BKN,Wizards,Nets
21900731,CC,away,home,Foul: Loose Ball,2020,0,Q4,00:30.2,0.5033333333333333,0,30.2,2020-02-01,WAS,BKN,Wizards,Nets
21900731,CC,away,home,Foul: Personal,2020,0,Q4,00:11.1,0.185,0,11.1,2020-02-01,WAS,BKN,Wizards,Nets
21900731,CC,away,home,Foul: Personal,2020,0,Q4,00:07.8,0.13,0,7.8,2020-02-01,WAS,BKN,Wizards,Nets
21900728,CC,away,home,Foul: Shooting,2020,0,Q4,00:36.4,0.6066666666666667,0,36.4,2020-02-01,IND,NYK,Pacers,Knicks
21900728,CC,home,away,Foul: Personal,2020,0,Q4,00:11.5,0.1916666666666666,0,11.5,2020-02-01,IND,NYK,Pacers,Knicks
21900728,CC,home,away,Foul: Personal,2020,0,Q4,00:09.2,0.1533333333333333,0,9.2,2020-02-01,IND,NYK,Pacers,Knicks
21900737,CC,home,away,Foul: Personal,2020,0,Q4,01:46.9,1.7816666666666667,1,46.9,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,CC,home,away,Foul: Shooting,2020,0,Q4,01:38.1,1.635,1,38.1,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,INC,away,home,Foul: Shooting,2020,0,Q4,00:31.7,0.5283333333333333,0,31.7,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,CC,away,home,Foul: Personal,2020,0,Q4,00:03.1,0.0516666666666666,0,3.1,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,CC,away,home,Foul: Personal,2020,0,Q5,01:44.2,1.7366666666666668,1,44.2,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,CC,home,away,Foul: Shooting,2020,0,Q5,01:27.9,1.465,1,27.9,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,CC,away,home,Foul: Personal,2020,0,Q5,00:57.4,0.9566666666666668,0,57.4,2020-02-02,DET,DEN,Pistons,Nuggets
21900737,CC,away,home,Foul: Personal,2020,0,Q5,00:38.0,0.6333333333333333,0,38.0,2020-02-02,DET,DEN,Pistons,Nuggets
21900738,CC,home,away,Foul: Shooting,2020,0,Q4,01:52.0,1.8666666666666667,1,52.0,2020-02-02,HOU,NOP,Rockets,Pelicans
21900738,INC,away,home,Foul: Shooting,2020,0,Q4,01:17.6,1.2933333333333334,1,17.6,2020-02-02,HOU,NOP,Rockets,Pelicans
21900738,CC,home,away,Foul: Personal,2020,0,Q4,00:54.8,0.9133333333333332,0,54.8,2020-02-02,HOU,NOP,Rockets,Pelicans
21900738,CC,away,home,Foul: Personal,2020,0,Q4,00:22.6,0.3766666666666667,0,22.6,2020-02-02,HOU,NOP,Rockets,Pelicans
21900749,INC,away,home,Foul: Personal,2020,0,Q4,01:29,1.4833333333333334,1,29.0,2020-02-03,SAC,MIN,Kings,Timberwolves
21900749,CC,away,home,Foul: Shooting,2020,0,Q4,01:09.1,1.1516666666666666,1,9.1,2020-02-03,SAC,MIN,Kings,Timberwolves
21900749,CC,home,away,Foul: Shooting,2020,0,Q4,00:53.7,0.895,0,53.7,2020-02-03,SAC,MIN,Kings,Timberwolves
21900749,CC,away,home,Foul: Personal,2020,0,Q4,00:14.2,0.2366666666666666,0,14.2,2020-02-03,SAC,MIN,Kings,Timberwolves
21900749,INC,away,home,Turnover: 5 Second Violation,2020,0,Q4,00:13.6,0.2266666666666666,0,13.6,2020-02-03,SAC,MIN,Kings,Timberwolves
21900749,CC,home,away,Turnover: 5 Second Violation,2020,0,Q4,00:04.7,0.0783333333333333,0,4.7,2020-02-03,SAC,MIN,Kings,Timberwolves
21900749,CC,away,home,Foul: Personal,2020,0,Q4,00:00.0,0.0,0,0.0,2020-02-03,SAC,MIN,Kings,Timberwolves
21900742,INC,home,away,Foul: Shooting,2020,0,Q4,00:52.0,0.8666666666666667,0,52.0,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,CC,home,away,Foul: Personal,2020,0,Q4,00:03.0,0.05,0,3.0,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,INC,away,home,Foul: Shooting,2020,0,Q5,01:56.6,1.9433333333333327,1,56.6,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,CC,away,home,Foul: Personal,2020,0,Q5,00:48.9,0.815,0,48.9,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,CC,home,away,Turnover: 24 Second Violation,2020,0,Q5,00:34.0,0.5666666666666667,0,34.0,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,INC,away,home,Foul: Loose Ball,2020,0,Q5,00:09.6,0.16,0,9.6,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,CC,home,away,Foul: Personal,2020,0,Q5,00:08.5,0.1416666666666666,0,8.5,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900742,CC,home,away,Foul: Personal,2020,0,Q5,00:07.6,0.1266666666666666,0,7.6,2020-02-03,CLE,NYK,Cavaliers,Knicks
21900750,CC,away,home,Turnover: 24 Second Violation,2020,0,Q4,01:10.0,1.1666666666666667,1,10.0,2020-02-03,LAC,SAS,Clippers,Spurs
21900750,CC,home,away,Foul: Personal,2020,0,Q4,00:09.8,0.1633333333333333,0,9.8,2020-02-03,LAC,SAS,Clippers,Spurs
21900750,CC,away,home,Foul: Personal,2020,0,Q4,00:01.9,0.0316666666666666,0,1.9,2020-02-03,LAC,SAS,Clippers,Spurs
21900760,CC,away,home,Foul: Loose Ball,2020,0,Q4,01:31.5,1.525,1,31.5,2020-02-05,OKC,CLE,Thunder,Cavaliers
21900760,CC,away,home,Foul: Shooting,2020,0,Q4,01:03.5,1.0583333333333331,1,3.5,2020-02-05,OKC,CLE,Thunder,Cavaliers
21900760,CC,away,home,Turnover: Out of Bounds - Bad Pass Turn,2020,0,Q4,00:48.8,0.8133333333333332,0,48.8,2020-02-05,OKC,CLE,Thunder,Cavaliers
21900760,CC,away,home,Foul: Personal,2020,0,Q4,00:20.1,0.335,0,20.1,2020-02-05,OKC,CLE,Thunder,Cavaliers
21900760,CC,away,home,Foul: Personal,2020,0,Q4,00:11.7,0.1949999999999999,0,11.7,2020-02-05,OKC,CLE,Thunder,Cavaliers
21900762,CC,home,away,Foul: Offensive,2020,0,Q4,01:40.7,1.6783333333333332,1,40.7,2020-02-05,UTA,DEN,Jazz,Nuggets
21900762,INC,home,away,Foul: Shooting,2020,0,Q4,01:24.8,1.413333333333333,1,24.8,2020-02-05,UTA,DEN,Jazz,Nuggets
21900762,CC,home,away,Foul: Personal,2020,0,Q4,00:05.8,0.0966666666666666,0,5.8,2020-02-05,UTA,DEN,Jazz,Nuggets
21900758,CC,away,home,Turnover: 24 Second Violation,2020,0,Q4,01:40.3,1.6716666666666666,1,40.3,2020-02-05,TOR,IND,Raptors,Pacers
21900758,CC,away,home,Turnover: Lost Ball Out of Bounds,2020,0,Q4,01:23.0,1.3833333333333333,1,23.0,2020-02-05,TOR,IND,Raptors,Pacers
21900758,CC,away,home,Foul: Shooting,2020,0,Q4,01:15.3,1.255,1,15.3,2020-02-05,TOR,IND,Raptors,Pacers
21900764,CC,home,away,Foul: Shooting,2020,0,Q4,00:35.0,0.5833333333333334,0,35.0,2020-02-06,NYK,ORL,Knicks,Magic
21900764,INC,home,away,Foul: Personal,2020,0,Q4,00:04.0,0.0666666666666666,0,4.0,2020-02-06,NYK,ORL,Knicks,Magic
21900771,CC,home,away,Foul: Shooting,2020,0,Q4,01:58.6,1.9766666666666663,1,58.6,2020-02-07,BOS,ATL,Celtics,Hawks
21900771,CC,away,home,Foul: Shooting,2020,0,Q4,01:44.9,1.7483333333333333,1,44.9,2020-02-07,BOS,ATL,Celtics,Hawks
21900771,CC,home,away,Foul: Personal,2020,0,Q4,01:34.8,1.58,1,34.8,2020-02-07,BOS,ATL,Celtics,Hawks
21900771,CC,away,home,Foul: Personal,2020,0,Q4,00:54.3,0.905,0,54.3,2020-02-07,BOS,ATL,Celtics,Hawks
21900771,CC,away,home,Foul: Personal,2020,0,Q4,00:02.0,0.0333333333333333,0,2.0,2020-02-07,BOS,ATL,Celtics,Hawks
21900770,CC,away,home,Foul: Offensive,2020,0,Q4,01:29.4,1.49,1,29.4,2020-02-07,WAS,DAL,Wizards,Mavericks
21900770,CC,away,home,Foul: Shooting,2020,0,Q4,00:45.3,0.755,0,45.3,2020-02-07,WAS,DAL,Wizards,Mavericks
21900770,CC,home,away,Foul: Personal,2020,0,Q4,00:01.8,0.03,0,1.8,2020-02-07,WAS,DAL,Wizards,Mavericks
21900776,CC,away,home,Violation: Delay of Game,2020,0,Q4,01:43.3,1.721666666666667,1,43.3,2020-02-07,UTA,POR,Jazz,Trail Blazers
21900776,CC,away,home,Foul: Personal,2020,0,Q4,01:30.5,1.5083333333333333,1,30.5,2020-02-07,UTA,POR,Jazz,Trail Blazers
21900776,INC,home,away,Foul: Personal,2020,0,Q4,01:13.3,1.221666666666667,1,13.3,2020-02-07,UTA,POR,Jazz,Trail Blazers
21900776,INC,home,away,Violation: Defensive Goaltending,2020,0,Q4,00:13.3,0.2216666666666666,0,13.3,2020-02-07,UTA,POR,Jazz,Trail Blazers
21900776,CC,away,home,Foul: Personal,2020,0,Q4,00:09.0,0.15,0,9.0,2020-02-07,UTA,POR,Jazz,Trail Blazers
21900781,CC,away,home,Foul: Shooting,2020,0,Q4,00:22.9,0.3816666666666666,0,22.9,2020-02-08,TOR,BKN,Raptors,Nets
