gid,beta,total_errors,playoff,season,date,home,away,home_elo,away_elo,team1,team2,elo1_pre,elo2_pre,elo_diff,season_int,AR
21900555,0,2,0,2020,2020-01-08,CHA,TOR,CHO,TOR,CHO,TOR,1403.381371,1638.857091,-235.47572000000014,2020,0.0
21900559,2,3,0,2020,2020-01-08,DAL,DEN,DAL,DEN,DAL,DEN,1593.833342,1601.984186,-8.150844000000006,2020,0.6666666666666666
21900563,0,1,0,2020,2020-01-09,DET,CLE,DET,CLE,DET,CLE,1428.777586,1306.110695,122.66689099999985,2020,0.0
21900573,1,2,0,2020,2020-01-10,PHX,ORL,PHO,ORL,PHO,ORL,1380.318846,1515.433374,-135.11452800000006,2020,0.5
21900584,0,1,0,2020,2020-01-12,NYK,MIA,NYK,MIA,NYK,MIA,1327.367781,1589.282956,-261.9151750000001,2020,0.0
21900590,0,2,0,2020,2020-01-12,PHX,CHA,PHO,CHO,PHO,CHO,1387.481446,1397.46927,-9.987824000000046,2020,0.0
21900591,2,2,0,2020,2020-01-13,DET,NOP,DET,NOP,DET,NOP,1402.97912,1465.985348,-63.006227999999965,2020,1.0
21900592,1,2,0,2020,2020-01-13,IND,PHI,IND,PHI,IND,PHI,1555.386039,1590.228216,-34.84217699999999,2020,0.5
21900595,3,4,0,2020,2020-01-13,POR,CHA,POR,CHO,POR,CHO,1466.001566,1391.146256,74.85530999999992,2020,0.75
21900596,0,1,0,2020,2020-01-13,SAC,ORL,SAC,ORL,SAC,ORL,1439.397229,1508.270775,-68.87354600000003,2020,0.0
21900609,1,2,0,2020,2020-01-15,OKC,TOR,OKC,TOR,OKC,TOR,1586.529944,1633.972438,-47.442494000000124,2020,0.5
21900612,1,1,0,2020,2020-01-15,SAC,DAL,SAC,DAL,SAC,DAL,1433.99922,1596.642576,-162.64335600000004,2020,1.0
21900616,1,3,0,2020,2020-01-16,NOP,UTA,NOP,UTA,NOP,UTA,1475.57429,1639.592938,-164.01864799999998,2020,0.3333333333333333
21900617,2,2,0,2020,2020-01-16,GSW,DEN,GSW,DEN,GSW,DEN,1357.78462,1594.145341,-236.360721,2020,1.0
21900619,2,3,0,2020,2020-01-17,IND,MIN,IND,MIN,IND,MIN,1567.405693,1415.129239,152.27645399999983,2020,0.6666666666666666
21900624,1,1,0,2020,2020-01-17,SAS,ATL,SAS,ATL,SAS,ATL,1526.749712,1330.688833,196.0608790000001,2020,1.0
21900630,1,2,0,2020,2020-01-18,NYK,PHI,NYK,PHI,NYK,PHI,1313.437865,1590.782824,-277.3449589999998,2020,0.5
21900631,1,2,0,2020,2020-01-18,CHI,CLE,CHI,CLE,CHI,CLE,1394.835871,1332.97821,61.85766100000001,2020,0.5
21900637,1,2,0,2020,2020-01-19,SAS,MIA,SAS,MIA,SAS,MIA,1517.787339,1595.563434,-77.77609499999994,2020,0.5
21900638,1,2,0,2020,2020-01-19,DEN,IND,DEN,IND,DEN,IND,1597.303388,1568.930732,28.372656000000006,2020,0.5
21900640,1,2,0,2020,2020-01-20,ATL,TOR,ATL,TOR,ATL,TOR,1314.720169,1655.324168,-340.60399900000016,2020,0.5
21900641,1,1,0,2020,2020-01-20,BKN,PHI,BRK,PHI,BRK,PHI,1434.067898,1593.376291,-159.30839300000002,2020,1.0
21900644,1,3,0,2020,2020-01-20,MIA,SAC,MIA,SAC,MIA,SAC,1589.090675,1424.808279,164.28239599999984,2020,0.3333333333333333
21900645,0,2,0,2020,2020-01-20,HOU,OKC,HOU,OKC,HOU,OKC,1595.407415,1569.151979,26.255435999999918,2020,0.0
21900652,1,4,0,2020,2020-01-20,POR,GSW,POR,GSW,POR,GSW,1480.774467,1370.339438,110.43502899999999,2020,0.25
21900653,4,4,0,2020,2020-01-21,DAL,LAC,DAL,LAC,DAL,LAC,1605.136363,1612.026977,-6.890613999999914,2020,1.0
21900656,0,1,0,2020,2020-01-22,ATL,LAC,ATL,LAC,ATL,LAC,1312.357198,1619.648681,-307.29148299999997,2020,0.0
21900658,1,2,0,2020,2020-01-22,MIA,WAS,MIA,WAS,MIA,WAS,1591.173442,1392.504943,198.6684990000001,2020,0.5
21900676,1,2,0,2020,2020-01-24,NOP,DEN,NOP,DEN,NOP,DEN,1487.70617,1580.255107,-92.54893700000002,2020,0.5
21900678,1,1,0,2020,2020-01-24,SAS,PHX,SAS,PHO,SAS,PHO,1536.933408,1398.243358,138.69005000000016,2020,1.0
21900680,0,1,0,2020,2020-01-25,UTA,DAL,UTA,DAL,UTA,DAL,1656.527921,1606.132586,50.39533500000016,2020,0.0
21900690,1,2,0,2020,2020-01-26,MEM,PHX,MEM,PHO,MEM,PHO,1499.715951,1410.719797,88.99615399999993,2020,0.5
21900695,2,4,0,2020,2020-01-27,CHI,SAS,CHI,SAS,CHI,SAS,1394.178488,1519.071538,-124.8930499999999,2020,0.5
21900696,1,3,0,2020,2020-01-27,MIN,SAC,MIN,SAC,MIN,SAC,1383.686627,1432.063094,-48.37646700000005,2020,0.3333333333333333
21900699,1,1,0,2020,2020-01-28,CHA,NYK,CHO,NYK,CHO,NYK,1366.264505,1341.381463,24.88304200000016,2020,1.0
21900708,1,2,0,2020,2020-01-29,IND,CHI,IND,CHI,IND,CHI,1581.793901,1398.597502,183.19639899999993,2020,0.5
21900725,0,1,0,2020,2020-01-31,PHX,OKC,PHO,OKC,PHO,OKC,1456.133131,1598.081272,-141.94814099999985,2020,0.0
21900731,2,3,0,2020,2020-02-01,WAS,BKN,WAS,BRK,WAS,BRK,1394.920296,1436.473341,-41.553044999999884,2020,0.6666666666666666
21900737,0,1,0,2020,2020-02-02,DET,DEN,DET,DEN,DET,DEN,1382.686704,1616.499703,-233.812999,2020,0.0
21900738,0,1,0,2020,2020-02-02,HOU,NOP,HOU,NOP,HOU,NOP,1601.94795,1519.018632,82.92931799999997,2020,0.0
21900742,1,3,0,2020,2020-02-03,CLE,NYK,CLE,NYK,CLE,NYK,1278.365444,1345.550929,-67.18548499999997,2020,0.3333333333333333
21900749,0,2,0,2020,2020-02-03,SAC,MIN,SAC,MIN,SAC,MIN,1453.065168,1373.468448,79.59672,2020,0.0
21900762,1,1,0,2020,2020-02-05,UTA,DEN,UTA,DEN,UTA,DEN,1613.131635,1615.597133,-2.465498000000025,2020,1.0
21900764,1,1,0,2020,2020-02-06,NYK,ORL,NYK,ORL,NYK,ORL,1353.458588,1470.172071,-116.713483,2020,1.0
21900776,2,2,0,2020,2020-02-07,UTA,POR,UTA,POR,UTA,POR,1605.408969,1529.115413,76.29355600000008,2020,1.0
21900779,1,2,0,2020,2020-02-08,DET,NYK,DET,NYK,DET,NYK,1393.977987,1358.59134,35.38664700000004,2020,0.5
21900786,2,2,0,2020,2020-02-09,OKC,BOS,OKC,BOS,OKC,BOS,1606.297653,1640.721734,-34.42408099999989,2020,1.0
21900787,4,5,0,2020,2020-02-09,ATL,NYK,ATL,NYK,ATL,NYK,1357.806,1367.187571,-9.381570999999894,2020,0.8
21900790,0,1,0,2020,2020-02-09,HOU,UTA,HOU,UTA,HOU,UTA,1590.2712,1608.015912,-17.744712000000163,2020,0.0
21900792,1,2,0,2020,2020-02-09,POR,MIA,POR,MIA,POR,MIA,1526.50847,1584.171524,-57.6630540000001,2020,0.5
21900817,2,4,0,2020,2020-02-12,DEN,LAL,DEN,LAL,DEN,LAL,1633.963977,1644.265624,-10.301646999999775,2020,0.5
21900818,1,2,0,2020,2020-02-13,BOS,LAC,BOS,LAC,BOS,LAC,1636.304419,1577.341323,58.96309599999995,2020,0.5
21900819,1,1,0,2020,2020-02-13,NOP,OKC,NOP,OKC,NOP,OKC,1539.076067,1584.64538,-45.569312999999966,2020,1.0
21900821,0,1,0,2020,2020-02-20,ATL,MIA,ATL,MIA,ATL,MIA,1341.050356,1577.216019,-236.165663,2020,0.0
21900822,1,4,0,2020,2020-02-20,PHI,BKN,PHI,BRK,PHI,BRK,1578.73267,1478.469507,100.26316300000008,2020,0.25
21900824,0,1,0,2020,2020-02-20,SAC,MEM,SAC,MEM,SAC,MEM,1470.486047,1541.229682,-70.74363499999981,2020,0.0
21900827,0,2,0,2020,2020-02-21,WAS,CLE,WAS,CLE,WAS,CLE,1411.732749,1275.842358,135.8903909999999,2020,0.0
21900849,2,3,0,2020,2020-02-24,CLE,MIA,CLE,MIA,CLE,MIA,1287.149139,1568.865042,-281.7159029999998,2020,0.6666666666666666
21900851,1,2,0,2020,2020-02-24,WAS,MIL,WAS,MIL,WAS,MIL,1389.81047,1749.65775,-359.8472800000002,2020,0.5
21900852,1,1,0,2020,2020-02-24,BKN,ORL,BRK,ORL,BRK,ORL,1496.42451,1451.202158,45.222352,2020,1.0
21900859,1,3,0,2020,2020-02-25,CHI,OKC,CHI,OKC,CHI,OKC,1352.961005,1612.045019,-259.084014,2020,0.3333333333333333
21900866,1,1,0,2020,2020-02-26,WAS,BKN,WAS,BRK,WAS,BRK,1388.115966,1488.796772,-100.68080599999985,2020,1.0
21900874,2,3,0,2020,2020-02-27,IND,POR,IND,POR,IND,POR,1537.46227,1491.865118,45.59715200000005,2020,0.6666666666666666
21900879,1,2,0,2020,2020-02-28,TOR,CHA,TOR,CHO,TOR,CHO,1680.330016,1355.087775,325.2422409999999,2020,0.5
21900881,1,1,0,2020,2020-02-28,MEM,SAC,MEM,SAC,MEM,SAC,1510.583943,1503.040993,7.542950000000019,2020,1.0
21900884,1,1,0,2020,2020-02-28,PHX,DET,PHO,DET,PHO,DET,1480.071337,1356.035179,124.03615800000011,2020,1.0
21900893,2,2,0,2020,2020-02-29,SAS,ORL,SAS,ORL,SAS,ORL,1512.486981,1473.927233,38.55974800000013,2020,1.0
21900899,0,1,0,2020,2020-03-01,SAC,DET,SAC,DET,SAC,DET,1510.993013,1365.267013,145.7260000000001,2020,0.0
21900903,0,1,0,2020,2020-03-02,NYK,HOU,NYK,HOU,NYK,HOU,1335.781428,1637.297861,-301.516433,2020,0.0
21900907,0,1,0,2020,2020-03-02,CHI,DAL,CHI,DAL,CHI,DAL,1342.888128,1584.09707,-241.20894199999998,2020,0.0
21900908,0,1,0,2020,2020-03-02,SAS,IND,SAS,IND,SAS,IND,1514.746803,1547.538807,-32.792003999999906,2020,0.0
21900909,1,1,0,2020,2020-03-03,CHA,SAS,CHO,SAS,CHO,SAS,1368.514439,1505.888571,-137.37413199999992,2020,1.0
21900910,0,1,0,2020,2020-03-03,BOS,BKN,BOS,BRK,BOS,BRK,1658.15762,1459.56487,198.59275000000002,2020,0.0
21900911,1,1,0,2020,2020-03-03,NOP,MIN,NOP,MIN,NOP,MIN,1544.584241,1361.517098,183.067143,2020,1.0
21900914,1,3,0,2020,2020-03-03,PHX,TOR,PHO,TOR,PHO,TOR,1441.909508,1653.15706,-211.24755200000004,2020,0.3333333333333333
21900918,0,1,0,2020,2020-03-04,DET,OKC,DET,OKC,DET,OKC,1362.739932,1587.989184,-225.24925200000007,2020,0.0
21900919,0,2,0,2020,2020-03-04,MIA,ORL,MIA,ORL,MIA,ORL,1573.678203,1446.787242,126.89096099999983,2020,0.0
21900923,2,2,0,2020,2020-03-04,DAL,NOP,DAL,NOP,DAL,NOP,1576.550277,1529.371385,47.17889200000013,2020,1.0
21900926,1,1,0,2020,2020-03-05,CHA,DEN,CHO,DEN,CHO,DEN,1365.01042,1578.813268,-213.80284800000004,2020,1.0
21900936,1,1,0,2020,2020-03-06,NOP,MIA,NOP,MIA,NOP,MIA,1525.976328,1575.69527,-49.71894199999997,2020,1.0
21900941,1,1,0,2020,2020-03-07,DET,UTA,DET,UTA,DET,UTA,1357.7364,1579.502033,-221.76563299999998,2020,1.0
21900942,1,3,0,2020,2020-03-07,CLE,DEN,CLE,DEN,CLE,DEN,1304.878301,1581.841067,-276.9627660000001,2020,0.3333333333333333
21900944,0,1,0,2020,2020-03-07,GSW,PHI,GSW,PHI,GSW,PHI,1358.890925,1569.541693,-210.65076799999997,2020,0.0
21900946,0,1,0,2020,2020-03-08,BKN,CHI,BRK,CHI,BRK,CHI,1464.464112,1340.460788,124.0033239999998,2020,0.0
21900949,0,1,0,2020,2020-03-08,BOS,OKC,BOS,OKC,BOS,OKC,1627.342332,1602.380254,24.96207800000002,2020,0.0
21900952,0,1,0,2020,2020-03-08,DAL,IND,DAL,IND,DAL,IND,1592.398173,1557.517679,34.880494,2020,0.0
21900954,1,3,0,2020,2020-03-08,CLE,SAS,CLE,SAS,CLE,SAS,1313.149321,1495.916591,-182.76726999999983,2020,0.3333333333333333
21900957,1,1,0,2020,2020-03-09,ATL,CHA,ATL,CHO,ATL,CHO,1350.210862,1377.433169,-27.222307,2020,1.0
21900959,1,3,0,2020,2020-03-09,UTA,TOR,UTA,TOR,UTA,TOR,1584.175214,1668.989175,-84.81396099999984,2020,0.3333333333333333
21900960,1,3,0,2020,2020-03-10,IND,BOS,IND,BOS,IND,BOS,1566.102131,1621.30247,-55.200338999999985,2020,0.3333333333333333
21900964,1,1,0,2020,2020-03-10,MEM,ORL,MEM,ORL,MEM,ORL,1565.088667,1491.443602,73.64506499999993,2020,1.0
21900968,0,1,0,2020,2020-03-10,LAL,BKN,LAL,BRK,LAL,BRK,1689.005314,1466.51169,222.49362399999995,2020,0.0
21900973,1,3,0,2020,2020-03-11,DAL,DEN,DAL,DEN,DAL,DEN,1573.615531,1589.273109,-15.657578000000058,2020,0.3333333333333333
21901232,0,3,0,2020,2020-07-30,LAL,LAC,LAL,LAC,,,,,-21.62616899999989,2020,0.0
21901236,0,1,0,2020,2020-07-31,MIL,BOS,MIL,BOS,,,,,143.48184500000002,2020,0.0
21901242,0,1,0,2020,2020-08-01,IND,PHI,IND,PHI,,,,,-37.94255799999996,2020,0.0
21901246,3,3,0,2020,2020-08-02,MEM,SAS,MEM,SAS,,,,,-45.981996999999865,2020,1.0
21901248,1,1,0,2020,2020-08-02,HOU,MIL,HOU,MIL,,,,,9.89955800000007,2020,1.0
21901249,0,1,0,2020,2020-08-02,PHX,DAL,PHO,DAL,,,,,-133.44824199999994,2020,0.0
21901250,1,2,0,2020,2020-08-03,MIA,TOR,MIA,TOR,,,,,-61.469376999999895,2020,0.5
21901251,0,1,0,2020,2020-08-03,OKC,DEN,OKC,DEN,,,,,-32.283255000000054,2020,0.0
21901254,1,1,0,2020,2020-08-03,PHI,SAS,PHI,SAS,,,,,97.9825699999999,2020,1.0
21901257,2,2,0,2020,2020-08-04,SAC,DAL,SAC,DAL,,,,,-162.64335600000004,2020,1.0
21901258,0,1,0,2020,2020-08-04,LAC,PHX,LAC,PHO,,,,,242.90050299999984,2020,0.0
21901260,1,2,0,2020,2020-08-04,MIA,BOS,MIA,BOS,,,,,-16.79792199999997,2020,0.5
21901261,0,1,0,2020,2020-08-04,POR,HOU,POR,HOU,,,,,-124.40688399999999,2020,0.0
21901281,1,4,0,2020,2020-08-08,DEN,UTA,DEN,UTA,,,,,-48.715069000000085,2020,0.25
21901282,2,2,0,2020,2020-08-08,IND,LAL,IND,LAL,,,,,-80.62496800000008,2020,1.0
21901289,2,4,0,2020,2020-08-09,POR,PHI,POR,PHI,,,,,-4.928969999999936,2020,0.5
21901305,2,2,0,2020,2020-08-12,PHI,TOR,PHI,TOR,,,,,-52.778189999999995,2020,1.0
21901306,1,2,0,2020,2020-08-12,OKC,MIA,OKC,MIA,,,,,-9.334599000000026,2020,0.5
21901317,2,2,0,2020,2020-08-14,LAC,OKC,LAC,OKC,,,,,29.207525999999916,2020,1.0
22000003,1,3,0,2021,2020-12-23,BOS,MIL,BOS,MIL,BOS,MIL,1645.596807,1604.757537,40.83926999999994,2021,0.3333333333333333
22000004,0,1,0,2021,2020-12-23,PHX,DAL,PHO,DAL,PHO,DAL,1555.011171,1527.704043,27.307128000000148,2021,0.0
22000013,1,2,0,2021,2020-12-23,PHI,WAS,PHI,WAS,PHI,WAS,1535.022226,1407.244415,127.77781100000016,2021,0.5
22000019,1,5,0,2021,2020-12-23,DEN,SAC,DEN,SAC,DEN,SAC,1557.332487,1503.941694,53.3907929999998,2021,0.2
22000021,0,2,0,2021,2020-12-26,MEM,ATL,MEM,ATL,MEM,ATL,1521.216162,1407.725687,113.49047499999983,2021,0.0
22000023,0,2,0,2021,2020-12-26,DET,CLE,DET,CLE,DET,CLE,1375.47487,1370.640434,4.834436000000096,2021,0.0
22000027,1,1,0,2021,2020-12-26,SAS,TOR,SAS,TOR,SAS,TOR,1545.761529,1622.224888,-76.46335899999985,2021,1.0
22000028,0,1,0,2021,2020-12-26,UTA,MIN,UTA,MIN,UTA,MIN,1562.774549,1399.634469,163.1400799999999,2021,0.0
22000029,0,2,0,2021,2020-12-26,POR,HOU,POR,HOU,POR,HOU,1489.818279,1541.147431,-51.32915200000002,2021,0.0
22000030,1,1,0,2021,2020-12-26,SAC,PHX,SAC,PHO,SAC,PHO,1511.734487,1558.737125,-47.00263800000016,2021,1.0
22000033,2,2,0,2021,2020-12-27,WAS,ORL,WAS,ORL,WAS,ORL,1394.019481,1513.074973,-119.05549199999996,2021,1.0
22000037,0,2,0,2021,2020-12-27,IND,BOS,IND,BOS,IND,BOS,1543.593975,1605.783444,-62.18946899999992,2021,0.0
22000038,0,4,0,2021,2020-12-27,CHI,GSW,CHI,GSW,CHI,GSW,1348.688921,1380.793465,-32.10454400000003,2021,0.0
22000042,1,1,0,2021,2020-12-28,BKN,MEM,BRK,MEM,BRK,MEM,1534.326271,1501.852117,32.474154,2021,1.0
22000043,1,2,0,2021,2020-12-28,OKC,UTA,OKC,UTA,OKC,UTA,1538.482991,1548.160028,-9.677036999999928,2021,0.5
22000048,1,1,0,2021,2020-12-29,IND,BOS,IND,BOS,IND,BOS,1547.091936,1602.285483,-55.19354700000008,2021,1.0
22000049,1,2,0,2021,2020-12-29,PHI,TOR,PHI,TOR,PHI,TOR,1527.494123,1615.784787,-88.2906640000001,2021,0.5
22000065,0,1,0,2021,2020-12-31,HOU,SAC,HOU,SAC,HOU,SAC,1528.916693,1507.249897,21.666795999999977,2021,0.0
22000075,1,1,0,2021,2021-01-01,SAS,LAL,SAS,LAL,SAS,LAL,1534.039452,1640.587633,-106.54818100000011,2021,1.0
22000076,0,1,0,2021,2021-01-01,DEN,PHX,DEN,PHO,DEN,PHO,1535.33568,1595.942791,-60.60711100000003,2021,0.0
22000083,0,2,0,2021,2021-01-02,ATL,CLE,ATL,CLE,ATL,CLE,1456.218471,1388.249832,67.96863899999994,2021,0.0
22000084,1,2,0,2021,2021-01-02,NOP,TOR,NOP,TOR,NOP,TOR,1546.944199,1611.279454,-64.33525499999996,2021,0.5
22000085,1,1,0,2021,2021-01-03,DET,BOS,DET,BOS,DET,BOS,1353.51447,1607.658554,-254.14408400000002,2021,1.0
22000095,0,1,0,2021,2021-01-04,ATL,NYK,ATL,NYK,ATL,NYK,1444.438326,1415.789592,28.648733999999877,2021,0.0
22000100,0,2,0,2021,2021-01-04,NOP,IND,NOP,IND,NOP,IND,1552.464139,1531.686035,20.778103999999985,2021,0.0
22000106,1,1,0,2021,2021-01-05,POR,CHI,POR,CHI,POR,CHI,1506.329182,1375.94972,130.37946199999988,2021,1.0
22000111,4,4,0,2021,2021-01-06,MIA,BOS,MIA,BOS,MIA,BOS,1569.148531,1626.149184,-57.00065300000006,2021,1.0
22000117,0,1,0,2021,2021-01-06,SAC,CHI,SAC,CHI,SAC,CHI,1475.929727,1386.781549,89.14817799999992,2021,0.0
22000119,1,1,0,2021,2021-01-07,MEM,CLE,MEM,CLE,MEM,CLE,1506.066466,1388.775403,117.2910629999999,2021,1.0
22000120,2,4,0,2021,2021-01-07,DEN,DAL,DEN,DAL,DEN,DAL,1542.28588,1554.663941,-12.378061000000116,2021,0.5
22000123,0,1,0,2021,2021-01-08,DET,PHX,DET,PHO,DET,PHO,1347.154396,1597.739738,-250.58534200000008,2021,0.0
22000138,2,4,0,2021,2021-01-09,MIN,SAS,MIN,SAS,MIN,SAS,1358.300511,1533.540218,-175.23970700000018,2021,0.5
22000148,0,1,0,2021,2021-01-10,GSW,TOR,GSW,TOR,GSW,TOR,1424.844298,1600.410718,-175.5664200000001,2021,0.0
22000150,0,3,0,2021,2021-01-11,CLE,MEM,CLE,MEM,CLE,MEM,1398.193851,1499.497349,-101.30349799999999,2021,0.0
22000155,0,2,0,2021,2021-01-11,POR,TOR,POR,TOR,POR,TOR,1525.200771,1595.187549,-69.98677799999996,2021,0.0
22000156,1,3,0,2021,2021-01-11,SAC,IND,SAC,IND,SAC,IND,1437.715935,1532.910386,-95.19445100000007,2021,0.3333333333333333
22000157,0,1,0,2021,2021-01-12,PHI,MIA,PHI,MIA,PHI,MIA,1528.243182,1568.33119,-40.08800800000017,2021,0.0
22000158,1,1,0,2021,2021-01-12,BKN,DEN,BRK,DEN,BRK,DEN,1501.018351,1566.280593,-65.26224200000001,2021,1.0
22000175,3,4,0,2021,2021-01-14,TOR,CHA,TOR,CHO,TOR,CHO,1591.580539,1457.253351,134.32718799999998,2021,0.75
22000176,1,1,0,2021,2021-01-14,SAS,HOU,SAS,HOU,SAS,HOU,1540.120135,1506.304469,33.815665999999965,2021,1.0
22000181,0,3,0,2021,2021-01-15,CLE,NYK,CLE,NYK,CLE,NYK,1371.583876,1390.713962,-19.13008600000012,2021,0.0
22000182,1,1,0,2021,2021-01-15,MIL,DAL,MIL,DAL,MIL,DAL,1626.971966,1582.792031,44.179935000000114,2021,1.0
22000183,1,1,0,2021,2021-05-05,MIN,MEM,MIN,MEM,MIN,MEM,1384.128038,1540.922522,-156.794484,2021,1.0
22000184,1,1,0,2021,2021-01-15,OKC,CHI,OKC,CHI,OKC,CHI,1494.747273,1381.697812,113.04946099999984,2021,1.0
22000191,1,1,0,2021,2021-01-16,TOR,CHA,TOR,CHO,TOR,CHO,1593.520731,1455.313159,138.20757200000003,2021,1.0
22000193,1,2,0,2021,2021-01-16,MEM,PHI,MEM,PHI,MEM,PHI,1519.135294,1543.838538,-24.70324400000004,2021,0.5
22000200,1,1,0,2021,2021-01-17,DEN,UTA,DEN,UTA,DEN,UTA,1563.014875,1584.649585,-21.634709999999814,2021,1.0
22000201,0,1,0,2021,2021-01-17,SAC,NOP,SAC,NOP,SAC,NOP,1413.858359,1514.30863,-100.45027099999993,2021,0.0
22000203,0,1,0,2021,2021-01-18,NYK,ORL,NYK,ORL,NYK,ORL,1440.53853,1457.044832,-16.506302000000005,2021,0.0
22000206,1,1,0,2021,2021-01-18,MIA,DET,MIA,DET,MIA,DET,1515.716418,1383.766565,131.94985300000008,2021,1.0
22000211,0,1,0,2021,2021-01-18,CHI,HOU,CHI,HOU,CHI,HOU,1411.231089,1508.71726,-97.48617099999979,2021,0.0
22000212,1,2,0,2021,2021-01-18,LAL,GSW,LAL,GSW,LAL,GSW,1693.094352,1416.679243,276.41510900000003,2021,0.5
22000216,0,3,0,2021,2021-01-20,CLE,BKN,CLE,BRK,CLE,BRK,1375.634172,1525.297096,-149.66292399999998,2021,0.0
22000218,0,1,0,2021,2021-01-20,PHI,BOS,PHI,BOS,PHI,BOS,1540.253692,1585.760162,-45.506470000000036,2021,0.0
22000219,0,2,0,2021,2021-01-20,ATL,DET,ATL,DET,ATL,DET,1428.409638,1381.049338,47.36030000000005,2021,0.0
22000221,2,3,0,2021,2021-01-20,MIN,ORL,MIN,ORL,MIN,ORL,1351.470264,1451.018278,-99.54801399999997,2021,0.6666666666666666
22000225,1,1,0,2021,2021-04-23,POR,MEM,POR,MEM,POR,MEM,1492.27815,1589.916038,-97.63788799999998,2021,1.0
22000230,1,2,0,2021,2021-01-22,DET,HOU,DET,HOU,DET,HOU,1376.179562,1493.032416,-116.85285399999998,2021,0.5
22000231,0,1,0,2021,2021-01-22,IND,ORL,IND,ORL,IND,ORL,1531.833527,1455.066911,76.76661600000011,2021,0.0
22000235,1,1,0,2021,2021-05-05,MIL,WAS,MIL,WAS,MIL,WAS,1631.880824,1499.988747,131.89207699999997,2021,1.0
22000238,1,1,0,2021,2021-01-22,PHX,DEN,PHO,DEN,PHO,DEN,1576.857541,1562.529185,14.328355999999985,2021,1.0
22000243,1,1,0,2021,2021-01-23,DET,PHI,DET,PHI,DET,PHI,1372.38472,1556.459105,-184.0743849999999,2021,1.0
22000244,1,2,0,2021,2021-01-23,BKN,MIA,BRK,MIA,BRK,MIA,1498.865914,1526.924278,-28.058363999999983,2021,0.5
22000248,1,3,0,2021,2021-01-23,PHX,DEN,PHO,DEN,PHO,DEN,1567.685119,1571.701607,-4.016487999999981,2021,0.3333333333333333
22000249,1,1,0,2021,2021-01-24,IND,TOR,IND,TOR,IND,TOR,1534.081412,1596.635157,-62.553744999999935,2021,1.0
22000255,1,2,0,2021,2021-05-13,MEM,SAC,MEM,SAC,MEM,SAC,1563.237224,1452.871788,110.36543600000005,2021,0.5
22000256,0,2,0,2021,2021-01-24,POR,NYK,POR,NYK,POR,NYK,1492.47934,1456.98161,35.49773000000005,2021,0.0
22000274,1,1,0,2021,2021-01-27,ATL,BKN,ATL,BRK,ATL,BRK,1458.113966,1512.479674,-54.36570800000004,2021,1.0
22000276,1,1,0,2021,2021-01-27,PHI,LAL,PHI,LAL,PHI,LAL,1542.623335,1699.706643,-157.083308,2021,1.0
22000280,0,1,0,2021,2021-01-27,SAS,BOS,SAS,BOS,SAS,BOS,1537.002946,1588.904234,-51.90128800000002,2021,0.0
22000288,1,1,0,2021,2021-01-29,CHA,IND,CHO,IND,CHO,IND,1426.04781,1548.767841,-122.72003100000006,2021,1.0
22000298,1,1,0,2021,2021-01-30,CHI,POR,CHI,POR,CHI,POR,1419.515162,1484.533947,-65.01878499999998,2021,1.0
22000301,0,1,0,2021,2021-01-30,MIA,SAC,MIA,SAC,MIA,SAC,1485.479008,1441.233021,44.245987000000014,2021,0.0
22000307,1,1,0,2021,2021-01-31,IND,PHI,IND,PHI,IND,PHI,1542.701899,1559.126084,-16.42418500000008,2021,1.0
22000310,0,1,0,2021,2021-01-31,WAS,BKN,WAS,BRK,WAS,BRK,1378.205243,1542.907719,-164.70247599999993,2021,0.0
22000312,1,2,0,2021,2021-02-01,CLE,MIN,CLE,MIN,CLE,MIN,1384.560621,1326.720673,57.83994800000005,2021,0.5
22000313,0,1,0,2021,2021-02-01,ATL,LAL,ATL,LAL,ATL,LAL,1467.095127,1673.695246,-206.60011899999995,2021,0.0
22000314,1,1,0,2021,2021-02-01,MIA,CHA,MIA,CHO,MIA,CHO,1487.67914,1447.824594,39.85454600000003,2021,1.0
22000317,0,1,0,2021,2021-02-01,NOP,SAC,NOP,SAC,NOP,SAC,1493.931454,1439.032889,54.89856499999996,2021,0.0
22000319,2,3,0,2021,2021-02-01,DAL,PHX,DAL,PHO,DAL,PHO,1503.7472,1559.917736,-56.170536000000084,2021,0.6666666666666666
22000324,1,1,0,2021,2021-02-02,BKN,LAC,BRK,LAC,BRK,LAC,1535.926477,1638.323267,-102.39679000000001,2021,1.0
22000326,2,3,0,2021,2021-02-02,GSW,BOS,GSW,BOS,GSW,BOS,1443.279232,1579.396415,-136.11718299999984,2021,0.6666666666666666
22000330,0,2,0,2021,2021-02-03,ATL,DAL,ATL,DAL,ATL,DAL,1461.218449,1499.03278,-37.81433100000004,2021,0.0
22000331,2,2,0,2021,2021-02-03,MIA,WAS,MIA,WAS,MIA,WAS,1473.549628,1374.013887,99.53574099999992,2021,1.0
22000332,0,1,0,2021,2021-02-03,CHI,NYK,CHI,NYK,CHI,NYK,1421.947185,1442.014475,-20.067289999999957,2021,0.0
22000334,2,2,0,2021,2021-02-03,SAS,MIN,SAS,MIN,SAS,MIN,1500.419393,1324.255675,176.1637179999998,2021,1.0
22000336,0,1,0,2021,2021-02-03,SAC,BOS,SAC,BOS,SAC,BOS,1454.792993,1584.906494,-130.11350100000004,2021,0.0
