attendance,away,away_score,away_team,date,gid,home,home_score,home_team,national_tv,playoff,season,beta,delta,home_IC,home_INC,away_IC,away_INC,n_plays,whos_favored,spread,id_spread,home_fav,home_covered,score_diff,period,nwg,ar,nwg_direction,spread_signed,cover_check,id_spread_match,score_home_match,score_away_match
15986,DEN,113,Nuggets,2019-03-21,21801075,WAS,108,Wizards,no,0,2019,1,0,0,1,0,0,25,away,8.5,0.0,False,1.0,-5.0,Pre-COVID,1,1.0,NWG > 0,8.5,1.0,True,True,True
15569,UTA,114,Jazz,2019-03-21,21801076,ATL,117,Hawks,no,0,2019,1,0,0,1,0,0,27,away,7.5,0.0,False,1.0,3.0,Pre-COVID,1,1.0,NWG > 0,7.5,1.0,True,True,True
18997,BKN,111,Nets,2019-03-22,21801086,LAL,106,Lakers,no,0,2019,3,0,0,3,0,0,24,away,2.5,1.0,False,0.0,-5.0,Pre-COVID,3,1.0,NWG > 0,2.5,0.0,True,True,True
19432,LAC,110,Clippers,2019-03-22,21801081,CLE,108,Cavaliers,no,0,2019,0,1,0,0,0,1,25,away,6.5,0.0,False,1.0,-2.0,Pre-COVID,-1,0.0,NWG < 0,6.5,1.0,True,True,True
18025,MEM,119,Grizzlies,2019-03-22,21801080,ORL,123,Magic,no,0,2019,2,0,0,2,0,0,50,home,10.5,0.0,True,0.0,4.0,Pre-COVID,2,1.0,NWG > 0,-10.5,0.0,True,True,True
18055,SAS,105,Spurs,2019-03-22,21801084,HOU,111,Rockets,no,0,2019,0,0,0,0,0,0,16,home,6.0,2.0,True,,6.0,Pre-COVID,0,,NWG = 0,-6.0,0.0,False,True,True
19438,BOS,117,Celtics,2019-03-23,21801087,CHA,124,Hornets,no,0,2019,0,1,0,0,0,1,23,away,4.0,0.0,False,1.0,7.0,Pre-COVID,-1,0.0,NWG < 0,4.0,1.0,True,True,True
19815,DET,112,Pistons,2019-03-23,21801093,POR,117,Trail Blazers,NBA TV,0,2019,1,2,0,1,0,2,14,home,5.5,0.0,True,0.0,5.0,Pre-COVID,-1,0.3333333333333333,NWG < 0,-5.5,0.0,True,True,True
20409,MIA,113,Heat,2019-03-23,21801089,WAS,108,Wizards,no,0,2019,0,0,0,0,0,0,28,home,1.0,0.0,True,0.0,-5.0,Pre-COVID,0,,NWG = 0,-1.0,0.0,True,True,True
16640,PHI,127,76ers,2019-03-23,21801088,ATL,129,Hawks,NBA TV,0,2019,0,1,0,0,0,1,20,away,7.5,0.0,False,1.0,2.0,Pre-COVID,-1,0.0,NWG < 0,7.5,1.0,True,True,True
19800,CHA,115,Hornets,2019-03-24,21801098,TOR,114,Raptors,no,0,2019,0,0,0,0,0,0,14,home,11.5,0.0,True,0.0,-1.0,Pre-COVID,0,,NWG = 0,-11.5,0.0,True,True,True
18997,SAC,106,Kings,2019-03-24,21801102,LAL,111,Lakers,no,0,2019,1,0,0,1,0,0,22,home,0.0,1.0,True,1.0,5.0,Pre-COVID,1,1.0,NWG > 0,-0.0,1.0,True,True,True
20188,BKN,144,Nets,2019-03-25,21801106,POR,148,Trail Blazers,NBA TV,0,2019,1,0,0,1,0,0,67,home,6.0,0.0,True,0.0,4.0,Pre-COVID,1,1.0,NWG > 0,-6.0,0.0,True,True,True
19520,DET,92,Pistons,2019-03-26,21801115,DEN,95,Nuggets,no,0,2019,2,2,0,2,0,2,18,home,7.5,0.0,True,0.0,3.0,Pre-COVID,0,0.5,NWG = 0,-7.5,0.0,True,True,True
19704,ORL,104,Magic,2019-03-26,21801109,MIA,99,Heat,no,0,2019,1,0,0,1,0,0,26,home,3.5,0.0,True,0.0,-5.0,Pre-COVID,1,1.0,NWG > 0,-3.5,0.0,True,True,True
20168,SAC,125,Kings,2019-03-26,21801114,DAL,121,Mavericks,no,0,2019,2,1,1,2,0,0,23,away,2.0,1.0,False,0.0,-4.0,Pre-COVID,1,0.6666666666666666,NWG > 0,2.0,0.0,True,True,True
14227,SAS,116,Spurs,2019-03-26,21801107,CHA,125,Hornets,no,0,2019,0,0,0,0,0,0,13,away,4.5,0.0,False,1.0,9.0,Pre-COVID,0,,NWG = 0,4.5,1.0,True,True,True
16004,WAS,124,Wizards,2019-03-27,21801120,PHX,121,Suns,no,0,2019,2,0,0,2,0,0,13,away,1.0,1.0,False,0.0,-3.0,Pre-COVID,2,1.0,NWG > 0,1.0,0.0,True,True,True
18756,CLE,110,Cavaliers,2019-03-28,21801129,SAS,116,Spurs,no,0,2019,0,4,2,0,0,2,20,home,12.0,0.0,True,0.0,6.0,Pre-COVID,-4,0.0,NWG < 0,-12.0,0.0,True,True,True
19851,DAL,99,Mavericks,2019-03-28,21801124,MIA,105,Heat,no,0,2019,2,0,0,2,0,0,19,home,6.5,0.0,True,0.0,6.0,Pre-COVID,2,1.0,NWG > 0,-6.5,0.0,True,True,True
13976,SAC,118,Kings,2019-03-28,21801128,NOP,121,Pelicans,no,0,2019,0,0,0,0,0,0,16,away,6.5,0.0,False,1.0,3.0,Pre-COVID,0,,NWG = 0,6.5,1.0,True,True,True
18978,GSW,130,Warriors,2019-03-29,21801132,MIN,131,Timberwolves,no,0,2019,1,2,0,1,0,2,32,away,10.0,0.0,False,1.0,1.0,Pre-COVID,-1,0.3333333333333333,NWG < 0,10.0,1.0,True,True,True
18624,IND,112,Pacers,2019-03-29,21801130,BOS,114,Celtics,NBA TV,0,2019,0,0,0,0,0,0,21,home,7.0,0.0,True,0.0,2.0,Pre-COVID,0,,NWG = 0,-7.0,0.0,True,True,True
18306,WAS,124,Wizards,2019-03-29,21801134,UTA,128,Jazz,no,0,2019,0,1,0,0,0,1,21,home,13.0,0.0,True,0.0,4.0,Pre-COVID,-1,0.0,NWG < 0,-13.0,0.0,True,True,True
18203,DAL,106,Mavericks,2019-03-31,21801146,OKC,103,Thunder,no,0,2019,0,1,0,0,0,1,16,home,12.5,0.0,True,0.0,-3.0,Pre-COVID,-1,0.0,NWG < 0,-12.5,0.0,True,True,True
16660,MIL,135,Bucks,2019-03-31,21801145,ATL,136,Hawks,no,0,2019,2,0,0,2,0,0,36,away,2.0,0.0,False,1.0,1.0,Pre-COVID,2,1.0,NWG > 0,2.0,1.0,True,True,True
18407,SAC,113,Kings,2019-03-31,21801149,SAS,106,Spurs,no,0,2019,1,0,0,1,0,0,16,home,10.5,0.0,True,0.0,-7.0,Pre-COVID,1,1.0,NWG > 0,-10.5,0.0,True,True,True
17356,WAS,95,Wizards,2019-03-31,21801148,DEN,90,Nuggets,no,0,2019,2,1,0,2,0,1,32,home,10.5,0.0,True,0.0,-5.0,Pre-COVID,1,0.6666666666666666,NWG > 0,-10.5,0.0,True,True,True
18624,MIA,105,Heat,2019-04-01,21801153,BOS,110,Celtics,NBA TV,0,2019,1,0,0,1,0,0,21,home,7.0,0.0,True,0.0,5.0,Pre-COVID,1,1.0,NWG > 0,-7.0,0.0,True,True,True
18354,ATL,111,Hawks,2019-04-02,21801162,SAS,117,Spurs,no,0,2019,3,1,0,3,0,1,19,home,11.0,0.0,True,0.0,6.0,Pre-COVID,2,0.75,NWG > 0,-11.0,0.0,True,True,True
16844,CHA,115,Hornets,2019-04-03,21801171,NOP,109,Pelicans,no,0,2019,0,0,0,0,0,0,18,away,4.5,1.0,False,0.0,-6.0,Pre-COVID,0,,NWG = 0,4.5,0.0,True,True,True
16616,CHI,115,Bulls,2019-04-03,21801167,WAS,114,Wizards,no,0,2019,1,2,1,1,0,1,20,home,9.5,0.0,True,0.0,-1.0,Pre-COVID,-1,0.3333333333333333,NWG < 0,-9.5,0.0,True,True,True
19576,MIN,110,Timberwolves,2019-04-03,21801172,DAL,108,Mavericks,no,0,2019,0,1,0,0,0,1,16,home,2.5,0.0,True,0.0,-2.0,Pre-COVID,-1,0.0,NWG < 0,-2.5,0.0,True,True,True
20701,MIL,128,Bucks,2019-04-04,21801177,PHI,122,76ers,TNT,0,2019,0,1,0,0,0,1,14,away,4.0,1.0,False,0.0,-6.0,Pre-COVID,-1,0.0,NWG < 0,4.0,0.0,True,True,True
17910,LAL,122,Lakers,2019-04-05,21801192,LAC,117,Clippers,no,0,2019,1,0,0,1,0,0,12,home,11.5,0.0,True,0.0,-5.0,Pre-COVID,1,1.0,NWG > 0,-11.5,0.0,True,True,True
17763,MIA,109,Heat,2019-04-05,21801185,MIN,111,Timberwolves,no,0,2019,1,0,0,1,0,0,21,away,4.0,0.0,False,1.0,2.0,Pre-COVID,1,1.0,NWG > 0,4.0,1.0,True,True,True
16410,NOP,126,Pelicans,2019-04-05,21801189,PHX,133,Suns,no,0,2019,1,0,0,1,0,0,21,away,2.5,0.0,False,1.0,7.0,Pre-COVID,1,1.0,NWG > 0,2.5,1.0,True,True,True
19928,POR,110,Trail Blazers,2019-04-05,21801190,DEN,119,Nuggets,ESPN,0,2019,0,1,0,0,0,1,15,home,6.0,1.0,True,1.0,9.0,Pre-COVID,-1,0.0,NWG < 0,-6.0,1.0,True,True,True
18684,TOR,111,Raptors,2019-04-05,21801180,CHA,113,Hornets,no,0,2019,1,1,0,1,0,1,26,away,6.0,0.0,False,1.0,2.0,Pre-COVID,0,0.5,NWG = 0,6.0,1.0,True,True,True
18116,BKN,133,Nets,2019-04-06,21801193,MIL,128,Bucks,NBA TV,0,2019,1,0,0,1,0,0,18,home,3.5,0.0,True,0.0,-5.0,Pre-COVID,1,1.0,NWG > 0,-3.5,0.0,True,True,True
16744,DAL,129,Mavericks,2019-04-07,21801201,MEM,127,Grizzlies,no,0,2019,1,0,0,1,0,0,37,home,0.0,0.0,True,0.0,-2.0,Pre-COVID,1,1.0,NWG > 0,-0.0,0.0,True,True,True
19890,DEN,108,Nuggets,2019-04-07,21801206,POR,115,Trail Blazers,no,0,2019,0,2,1,0,0,1,20,home,8.5,0.0,True,0.0,7.0,Pre-COVID,-2,0.0,NWG < 0,-8.5,0.0,True,True,True
19800,MIA,109,Heat,2019-04-07,21801195,TOR,117,Raptors,NBA TV,0,2019,0,0,0,0,0,0,12,home,5.5,1.0,True,1.0,8.0,Pre-COVID,0,,NWG = 0,-5.5,1.0,True,True,True
17583,NOP,133,Pelicans,2019-04-07,21801207,SAC,129,Kings,no,0,2019,1,0,0,1,0,0,18,home,11.5,0.0,True,0.0,-4.0,Pre-COVID,1,1.0,NWG > 0,-11.5,0.0,True,True,True
18624,ORL,116,Magic,2019-04-07,21801203,BOS,108,Celtics,no,0,2019,0,0,0,0,0,0,23,home,3.5,0.0,True,0.0,-8.0,Pre-COVID,0,,NWG = 0,-3.5,0.0,True,True,True
18997,UTA,109,Jazz,2019-04-07,21801208,LAL,113,Lakers,NBA TV,0,2019,0,0,0,0,0,0,15,away,12.0,0.0,False,1.0,4.0,Pre-COVID,0,,NWG = 0,12.0,1.0,True,True,True
19812,WAS,110,Wizards,2019-04-07,21801204,NYK,113,Knicks,no,0,2019,2,0,0,2,0,0,15,away,4.0,0.0,False,1.0,3.0,Pre-COVID,2,1.0,NWG > 0,4.0,1.0,True,True,True
18203,HOU,111,Rockets,2019-04-09,21801218,OKC,112,Thunder,TNT,0,2019,0,3,1,0,0,2,28,away,3.0,0.0,False,1.0,1.0,Pre-COVID,-3,0.0,NWG < 0,3.0,1.0,True,True,True
19802,MEM,93,Grizzlies,2019-04-09,21801210,DET,100,Pistons,no,0,2019,2,0,0,2,0,0,13,home,11.5,0.0,True,0.0,7.0,Pre-COVID,2,1.0,NWG > 0,-11.5,0.0,True,True,True
18997,POR,104,Trail Blazers,2019-04-09,21801219,LAL,101,Lakers,no,0,2019,0,0,0,0,0,0,11,away,9.5,0.0,False,1.0,-3.0,Pre-COVID,0,,NWG = 0,9.5,1.0,True,True,True
17143,IND,135,Pacers,2019-04-10,21801220,ATL,134,Hawks,no,0,2019,0,1,0,0,0,1,15,home,5.0,0.0,True,0.0,-1.0,Pre-COVID,-1,0.0,NWG < 0,-5.0,0.0,True,True,True
16332,MIN,95,Timberwolves,2019-04-10,21801228,DEN,99,Nuggets,no,0,2019,1,2,0,1,0,2,20,home,12.5,0.0,True,0.0,4.0,Pre-COVID,-1,0.3333333333333333,NWG < 0,-12.5,0.0,True,True,True
19814,SAC,131,Kings,2019-04-10,21801230,POR,136,Trail Blazers,no,0,2019,0,0,0,0,0,0,11,home,3.0,1.0,True,1.0,5.0,Pre-COVID,0,,NWG = 0,-3.0,1.0,True,True,True
17655,UTA,137,Jazz,2019-04-10,21801229,LAC,143,Clippers,ESPN,0,2019,1,2,0,0,1,2,15,home,8.0,0.0,True,0.0,6.0,Pre-COVID,-1,0.3333333333333333,NWG < 0,-8.0,0.0,True,True,True
19937,ORL,104,Magic,2019-04-13,41800111,TOR,101,Raptors,ESPN,1,2019,1,1,0,1,0,1,19,home,9.5,0.0,True,0.0,-3.0,Pre-COVID,0,0.5,NWG = 0,-9.5,0.0,True,True,True
19520,SAS,101,Spurs,2019-04-13,41800151,DEN,96,Nuggets,ESPN,1,2019,1,0,0,1,0,0,25,home,6.0,0.0,True,0.0,-5.0,Pre-COVID,1,1.0,NWG > 0,-6.0,0.0,True,True,True
19886,OKC,99,Thunder,2019-04-14,41800161,POR,104,Trail Blazers,ABC,1,2019,0,1,0,0,0,1,22,home,3.0,1.0,True,1.0,5.0,Pre-COVID,-1,0.0,NWG < 0,-3.0,1.0,True,True,True
19596,LAC,135,Clippers,2019-04-15,41800142,GSW,131,Warriors,TNT,1,2019,0,0,0,0,0,0,17,home,13.5,0.0,True,0.0,-4.0,Pre-COVID,0,,NWG = 0,-13.5,0.0,True,True,True
18624,IND,91,Pacers,2019-04-17,41800132,BOS,99,Celtics,TNT,1,2019,2,1,0,1,1,1,24,home,8.0,2.0,True,,8.0,Pre-COVID,1,0.6666666666666666,NWG > 0,-8.0,0.0,False,True,True
19367,TOR,98,Raptors,2019-04-19,41800113,ORL,93,Magic,ESPN,1,2019,2,1,0,2,0,1,19,away,5.5,0.0,False,1.0,-5.0,Pre-COVID,1,0.6666666666666666,NWG > 0,5.5,1.0,True,True,True
18306,HOU,104,Rockets,2019-04-20,41800173,UTA,101,Jazz,ESPN,1,2019,0,0,0,0,0,0,19,home,2.5,0.0,True,0.0,-3.0,Pre-COVID,0,,NWG = 0,-2.5,0.0,True,True,True
17732,PHI,112,76ers,2019-04-20,41800124,BKN,108,Nets,TNT,1,2019,1,1,0,1,0,1,25,away,3.0,1.0,False,0.0,-4.0,Pre-COVID,0,0.5,NWG = 0,3.0,0.0,True,True,True
20241,OKC,115,Thunder,2019-04-23,41800165,POR,118,Trail Blazers,TNT,1,2019,0,1,0,0,0,1,21,home,4.0,0.0,True,0.0,3.0,Pre-COVID,-1,0.0,NWG < 0,-4.0,0.0,True,True,True
18055,UTA,93,Jazz,2019-04-24,41800175,HOU,100,Rockets,TNT,1,2019,0,1,0,0,0,1,25,home,8.5,0.0,True,0.0,7.0,Pre-COVID,-1,0.0,NWG < 0,-8.5,0.0,True,True,True
19725,SAS,86,Spurs,2019-04-27,41800157,DEN,90,Nuggets,TNT,1,2019,0,1,0,0,0,1,22,home,6.0,0.0,True,0.0,4.0,Pre-COVID,-1,0.0,NWG < 0,-6.0,0.0,True,True,True
19596,HOU,100,Rockets,2019-04-28,41800221,GSW,104,Warriors,ABC,1,2019,3,0,0,3,0,0,20,home,6.5,0.0,True,0.0,4.0,Pre-COVID,3,1.0,NWG > 0,-6.5,0.0,True,True,True
19800,PHI,94,76ers,2019-04-29,41800212,TOR,89,Raptors,TNT,1,2019,0,1,0,0,0,1,21,home,7.5,0.0,True,0.0,-5.0,Pre-COVID,-1,0.0,NWG < 0,-7.5,0.0,True,True,True
20193,DEN,137,Nuggets,2019-05-03,41800233,POR,140,Trail Blazers,ESPN,1,2019,1,2,1,1,0,1,97,home,5.0,0.0,True,0.0,3.0,Pre-COVID,-1,0.3333333333333333,NWG < 0,-5.0,0.0,True,True,True
18169,GSW,121,Warriors,2019-05-04,41800223,HOU,126,Rockets,ABC,1,2019,2,0,0,2,0,0,35,home,3.5,1.0,True,1.0,5.0,Pre-COVID,2,1.0,NWG > 0,-3.5,1.0,True,True,True
20146,DEN,116,Nuggets,2019-05-05,41800234,POR,112,Trail Blazers,TNT,1,2019,0,0,0,0,0,0,20,home,3.0,0.0,True,0.0,-4.0,Pre-COVID,0,,NWG = 0,-3.0,0.0,True,True,True
20639,TOR,101,Raptors,2019-05-05,41800214,PHI,96,76ers,ABC,1,2019,0,1,0,0,0,1,22,home,2.0,0.0,True,0.0,-5.0,Pre-COVID,-1,0.0,NWG < 0,-2.0,0.0,True,True,True
18055,GSW,108,Warriors,2019-05-06,41800224,HOU,112,Rockets,TNT,1,2019,1,0,0,1,0,0,27,away,1.0,0.0,False,1.0,4.0,Pre-COVID,1,1.0,NWG > 0,1.0,1.0,True,True,True
19596,HOU,99,Rockets,2019-05-08,41800225,GSW,104,Warriors,TNT,1,2019,1,1,0,1,0,1,18,home,6.0,0.0,True,0.0,5.0,Pre-COVID,0,0.5,NWG = 0,-6.0,0.0,True,True,True
18055,GSW,118,Warriors,2019-05-10,41800226,HOU,113,Rockets,ESPN,1,2019,2,1,1,2,0,0,26,home,7.5,0.0,True,0.0,-5.0,Pre-COVID,1,0.6666666666666666,NWG > 0,-7.5,0.0,True,True,True
20917,PHI,90,76ers,2019-05-12,41800217,TOR,92,Raptors,TNT,1,2019,0,1,0,0,0,1,27,home,5.5,0.0,True,0.0,2.0,Pre-COVID,-1,0.0,NWG < 0,-5.5,0.0,True,True,True
19725,POR,100,Trail Blazers,2019-05-12,41800237,DEN,96,Nuggets,ABC,1,2019,2,0,0,2,0,0,26,home,5.5,0.0,True,0.0,-4.0,Pre-COVID,2,1.0,NWG > 0,-5.5,0.0,True,True,True
17345,TOR,100,Raptors,2019-05-15,41800301,MIL,108,Bucks,TNT,1,2019,0,0,0,0,0,0,20,home,6.5,1.0,True,1.0,8.0,Pre-COVID,0,,NWG = 0,-6.5,1.0,True,True,True
19596,POR,111,Trail Blazers,2019-05-16,41800312,GSW,114,Warriors,ESPN,1,2019,0,0,0,0,0,0,18,home,7.0,0.0,True,0.0,3.0,Pre-COVID,0,,NWG = 0,-7.0,0.0,True,True,True
19923,MIL,112,Bucks,2019-05-19,41800303,TOR,118,Raptors,TNT,1,2019,1,3,2,1,0,1,46,home,2.5,1.0,True,1.0,6.0,Pre-COVID,-2,0.25,NWG < 0,-2.5,1.0,True,True,True
20064,GSW,119,Warriors,2019-05-20,41800314,POR,117,Trail Blazers,ESPN,1,2019,2,0,0,2,0,0,38,away,2.0,2.0,False,,-2.0,Pre-COVID,2,1.0,NWG > 0,2.0,0.0,False,True,True
17384,TOR,105,Raptors,2019-05-23,41800305,MIL,99,Bucks,TNT,1,2019,1,0,0,1,0,0,20,home,7.5,0.0,True,0.0,-6.0,Pre-COVID,1,1.0,NWG > 0,-7.5,0.0,True,True,True
20478,MIL,94,Bucks,2019-05-25,41800306,TOR,100,Raptors,TNT,1,2019,0,1,0,0,0,1,29,home,1.5,1.0,True,1.0,6.0,Pre-COVID,-1,0.0,NWG < 0,-1.5,1.0,True,True,True
20014,GSW,109,Warriors,2019-06-02,41800402,TOR,104,Raptors,ABC,1,2019,1,0,0,0,1,0,18,home,2.5,0.0,True,0.0,-5.0,Pre-COVID,1,1.0,NWG > 0,-2.5,0.0,True,True,True
20144,GSW,106,Warriors,2019-06-10,41800405,TOR,105,Raptors,ABC,1,2019,0,1,0,0,0,1,20,home,1.0,0.0,True,0.0,-1.0,Pre-COVID,-1,0.0,NWG < 0,-1.0,0.0,True,True,True
19596,TOR,114,Raptors,2019-06-13,41800406,GSW,110,Warriors,ABC,1,2019,0,0,0,0,0,0,27,home,2.5,0.0,True,0.0,-4.0,Pre-COVID,0,,NWG = 0,-2.5,0.0,True,True,True
20787,NOP,122,Pelicans,2019-10-22,21900001,TOR,130,Raptors,TNT,0,2020,2,0,0,2,0,0,30,home,6.5,1.0,True,1.0,8.0,COVID,2,1.0,NWG > 0,-6.5,1.0,True,True,True
15424,CHI,125,Bulls,2019-10-23,21900003,CHA,126,Hornets,no,0,2020,1,1,0,1,0,1,22,away,3.5,0.0,False,1.0,1.0,COVID,0,0.5,NWG = 0,3.5,1.0,True,True,True
17732,MIN,127,Timberwolves,2019-10-23,21900006,BKN,126,Nets,no,0,2020,2,1,0,1,1,1,23,home,3.5,0.0,True,0.0,-1.0,COVID,1,0.6666666666666666,NWG > 0,-3.5,0.0,True,True,True
18306,OKC,95,Thunder,2019-10-23,21900011,UTA,100,Jazz,no,0,2020,0,1,0,0,0,1,20,home,9.0,0.0,True,0.0,5.0,COVID,-1,0.0,NWG < 0,-9.0,0.0,True,True,True
18055,MIL,117,Bucks,2019-10-24,21900015,HOU,111,Rockets,TNT,0,2020,0,1,0,0,0,1,14,home,1.5,0.0,True,0.0,-6.0,COVID,-1,0.0,NWG < 0,-1.5,0.0,True,True,True
17794,CHI,110,Bulls,2019-10-25,21900020,MEM,102,Grizzlies,no,0,2020,0,1,1,0,0,0,13,away,2.0,1.0,False,0.0,-8.0,COVID,-1,0.0,NWG < 0,2.0,0.0,True,True,True
17027,DAL,123,Mavericks,2019-10-25,21900021,NOP,116,Pelicans,ESPN,0,2020,0,0,0,0,0,0,11,home,2.0,0.0,True,0.0,-7.0,COVID,0,,NWG = 0,-2.0,0.0,True,True,True
17732,NYK,109,Knicks,2019-10-25,21900019,BKN,113,Nets,no,0,2020,3,2,0,2,1,2,22,home,8.0,0.0,True,0.0,4.0,COVID,1,0.6,NWG > 0,-8.0,0.0,True,True,True
19557,PHX,107,Suns,2019-10-25,21900023,DEN,108,Nuggets,no,0,2020,0,0,0,0,0,0,46,home,12.0,0.0,True,0.0,1.0,COVID,0,,NWG = 0,-12.0,0.0,True,True,True
17467,MIA,131,Heat,2019-10-26,21900026,MIL,126,Bucks,NBA TV,0,2020,0,2,1,0,0,1,39,home,11.5,0.0,True,0.0,-5.0,COVID,-2,0.0,NWG < 0,-11.5,0.0,True,True,True
18055,NOP,123,Pelicans,2019-10-26,21900032,HOU,126,Rockets,no,0,2020,1,1,0,1,0,1,19,home,12.0,0.0,True,0.0,3.0,COVID,0,0.5,NWG = 0,-12.0,0.0,True,True,True
17078,ORL,99,Magic,2019-10-26,21900028,ATL,103,Hawks,no,0,2020,1,1,0,1,0,1,13,away,2.5,0.0,False,1.0,4.0,COVID,0,0.5,NWG = 0,2.5,1.0,True,True,True
18354,WAS,122,Wizards,2019-10-26,21900033,SAS,124,Spurs,no,0,2020,0,0,0,0,0,0,16,home,11.5,0.0,True,0.0,2.0,COVID,0,,NWG = 0,-11.5,0.0,True,True,True
15517,BKN,133,Nets,2019-10-27,21900037,MEM,134,Grizzlies,no,0,2020,3,2,0,3,0,3,52,away,4.0,0.0,False,1.0,1.0,COVID,1,0.6,NWG > 0,4.0,1.0,True,True,True
19707,POR,121,Trail Blazers,2019-10-27,21900038,DAL,119,Mavericks,no,0,2020,1,0,0,1,0,0,12,home,2.5,0.0,True,0.0,-2.0,COVID,1,1.0,NWG > 0,-2.5,0.0,True,True,True
19812,CHI,98,Bulls,2019-10-28,21900042,NYK,105,Knicks,no,0,2020,1,1,0,0,1,1,17,away,2.0,0.0,False,1.0,7.0,COVID,0,0.5,NWG = 0,2.0,1.0,True,True,True
15870,DEN,101,Nuggets,2019-10-28,21900050,SAC,94,Kings,no,0,2020,2,1,0,2,0,1,15,away,5.5,1.0,False,0.0,-7.0,COVID,1,0.6666666666666666,NWG > 0,5.5,0.0,True,True,True
13565,IND,94,Pacers,2019-10-28,21900041,DET,96,Pistons,no,0,2020,1,0,0,1,0,0,22,away,2.0,0.0,False,1.0,2.0,COVID,1,1.0,NWG > 0,2.0,1.0,True,True,True
18055,OKC,112,Thunder,2019-10-28,21900045,HOU,116,Rockets,no,0,2020,0,0,0,0,0,0,20,home,10.0,0.0,True,0.0,4.0,COVID,0,,NWG = 0,-10.0,0.0,True,True,True
14094,PHI,105,76ers,2019-10-28,21900043,ATL,103,Hawks,no,0,2020,0,1,0,0,0,1,20,away,6.5,0.0,False,1.0,-2.0,COVID,-1,0.0,NWG < 0,6.5,1.0,True,True,True
18083,POR,110,Trail Blazers,2019-10-28,21900048,SAS,113,Spurs,no,0,2020,2,0,0,1,1,0,21,home,6.0,0.0,True,0.0,3.0,COVID,2,1.0,NWG > 0,-6.0,0.0,True,True,True
14805,UTA,96,Jazz,2019-10-28,21900049,PHX,95,Suns,no,0,2020,0,0,0,0,0,0,15,away,5.0,0.0,False,1.0,-1.0,COVID,0,,NWG = 0,5.0,1.0,True,True,True
16605,DAL,109,Mavericks,2019-10-29,21900053,DEN,106,Nuggets,no,0,2020,1,3,0,1,0,3,26,home,5.5,0.0,True,0.0,-3.0,COVID,-2,0.25,NWG < 0,-5.5,0.0,True,True,True
17595,CHI,111,Bulls,2019-10-30,21900055,CLE,117,Cavaliers,no,0,2020,0,2,0,0,0,2,28,away,2.0,0.0,False,1.0,6.0,COVID,-2,0.0,NWG < 0,2.0,1.0,True,True,True
20476,HOU,159,Rockets,2019-10-30,21900061,WAS,158,Wizards,no,0,2020,0,0,0,0,0,0,19,away,8.0,0.0,False,1.0,-1.0,COVID,0,,NWG = 0,8.0,1.0,True,True,True
18203,POR,102,Trail Blazers,2019-10-30,21900062,OKC,99,Thunder,no,0,2020,1,0,0,1,0,0,16,away,1.5,1.0,False,0.0,-3.0,COVID,1,1.0,NWG > 0,1.5,0.0,True,True,True
20671,DET,106,Pistons,2019-11-01,21900073,CHI,112,Bulls,no,0,2020,0,0,0,0,0,0,16,home,3.5,1.0,True,1.0,6.0,COVID,0,,NWG = 0,-3.5,1.0,True,True,True
20358,LAL,119,Lakers,2019-11-01,21900074,DAL,110,Mavericks,ESPN,0,2020,0,2,0,0,0,2,18,away,1.5,1.0,False,0.0,-9.0,COVID,-2,0.0,NWG < 0,1.5,0.0,True,True,True
18624,NYK,102,Knicks,2019-11-01,21900072,BOS,104,Celtics,no,0,2020,1,1,0,1,0,1,17,home,10.5,0.0,True,0.0,2.0,COVID,0,0.5,NWG = 0,-10.5,0.0,True,True,True
16273,UTA,101,Jazz,2019-11-01,21900075,SAC,102,Kings,no,0,2020,0,1,0,0,0,1,22,away,5.0,0.0,False,1.0,1.0,COVID,-1,0.0,NWG < 0,5.0,1.0,True,True,True
17222,BKN,109,Nets,2019-11-02,21900078,DET,113,Pistons,no,0,2020,0,0,0,0,0,0,30,away,4.0,0.0,False,1.0,4.0,COVID,0,,NWG = 0,4.0,1.0,True,True,True
18064,CHA,93,Hornets,2019-11-02,21900083,GSW,87,Warriors,no,0,2020,0,0,0,0,0,0,28,away,6.0,2.0,False,,-6.0,COVID,0,,NWG = 0,6.0,0.0,False,True,True
17025,DEN,91,Nuggets,2019-11-02,21900079,ORL,87,Magic,NBA TV,0,2020,2,1,0,2,0,1,22,away,4.0,2.0,False,,-4.0,COVID,1,0.6666666666666666,NWG > 0,4.0,0.0,False,True,True
19669,PHI,129,76ers,2019-11-02,21900084,POR,128,Trail Blazers,NBA TV,0,2020,0,0,0,0,0,0,13,home,1.0,0.0,True,0.0,-1.0,COVID,0,,NWG = 0,-1.0,0.0,True,True,True
14285,PHI,109,76ers,2019-11-04,21900095,PHX,114,Suns,no,0,2020,1,0,0,1,0,0,30,home,0.0,1.0,True,1.0,5.0,COVID,1,1.0,NWG > 0,-0.0,1.0,True,True,True
17709,BOS,119,Celtics,2019-11-05,21900098,CLE,113,Cavaliers,no,0,2020,1,1,0,1,0,1,17,away,6.0,2.0,False,,-6.0,COVID,0,0.5,NWG = 0,6.0,0.0,False,True,True
13341,IND,120,Pacers,2019-11-05,21900097,CHA,122,Hornets,no,0,2020,1,1,0,0,1,1,23,away,2.5,0.0,False,1.0,2.0,COVID,0,0.5,NWG = 0,2.5,1.0,True,True,True
