home_score,committing_team,national_tv,committing_side,call_type,home_team,away_team,time_min,gid,time2,date,season,decision,time,away,time_sec,period,disadvantaged_side,away_score,playoff,home,disadvantaged_team,ATTENDANCE
83,ATL,no,home,Foul: Offensive,Hawks,Clippers,0,21500687,0.2333333333333333,2016-01-27,2016,INC,00:14.0,LAC,14.0,Q4,away,85,0,ATL,LAC,17664.0
83,ATL,no,home,Foul: Personal,Hawks,Clippers,0,21500687,0.13,2016-01-27,2016,CC,00:07.8,LAC,7.8,Q4,away,85,0,ATL,LAC,17664.0
83,LAC,no,away,Foul: Personal,Hawks,Clippers,0,21500687,0.1216666666666666,2016-01-27,2016,CC,00:07.3,LAC,7.3,Q4,home,85,0,ATL,ATL,17664.0
83,,no,,Instant Replay: Support Ruling,Hawks,Clippers,0,21500687,0.1033333333333333,2016-01-27,2016,CC,00:06.2,LAC,6.2,Q4,,85,0,ATL,,17664.0
123,,no,,Instant Replay: Support Ruling,Timberwolves,Thunder,1,21500688,1.9833333333333327,2016-01-27,2016,CC,01:59.0,OKC,59.0,Q4,,126,0,MIN,,13337.0
123,OKC,no,away,Foul: Shooting,Timberwolves,Thunder,1,21500688,1.05,2016-01-27,2016,IC,01:03.0,OKC,3.0,Q4,home,126,0,MIN,MIN,13337.0
123,MIN,no,home,Foul: Personal,Timberwolves,Thunder,0,21500688,0.7066666666666667,2016-01-27,2016,CC,00:42.4,OKC,42.4,Q4,away,126,0,MIN,OKC,13337.0
123,MIN,no,home,Foul: Personal,Timberwolves,Thunder,0,21500688,0.3366666666666666,2016-01-27,2016,CC,00:20.2,OKC,20.2,Q4,away,126,0,MIN,OKC,13337.0
123,MIN,no,home,Foul: Personal,Timberwolves,Thunder,0,21500688,0.1966666666666666,2016-01-27,2016,CC,00:11.8,OKC,11.8,Q4,away,126,0,MIN,OKC,13337.0
123,MIN,no,home,Foul: Personal,Timberwolves,Thunder,0,21500688,0.0849999999999999,2016-01-27,2016,CC,00:05.1,OKC,5.1,Q4,away,126,0,MIN,OKC,13337.0
113,DEN,no,away,Foul: Personal,Wizards,Nuggets,1,21500693,1.8833333333333333,2016-01-28,2016,CC,01:53.0,DEN,53.0,Q4,home,117,0,WAS,WAS,15146.0
113,,no,,Stoppage: Out-of-Bounds,Wizards,Nuggets,1,21500693,1.3166666666666669,2016-01-28,2016,CC,01:19.0,DEN,19.0,Q4,,117,0,WAS,,15146.0
113,,no,,Instant Replay: Overturn Ruling,Wizards,Nuggets,0,21500693,0.7983333333333333,2016-01-28,2016,CC,00:47.9,DEN,47.9,Q4,,117,0,WAS,,15146.0
113,WAS,no,home,Foul: Personal,Wizards,Nuggets,0,21500693,0.5383333333333333,2016-01-28,2016,CC,00:32.3,DEN,32.3,Q4,away,117,0,WAS,DEN,15146.0
113,WAS,no,home,Foul: Personal,Wizards,Nuggets,0,21500693,0.4916666666666666,2016-01-28,2016,CC,00:29.5,DEN,29.5,Q4,away,117,0,WAS,DEN,15146.0
113,WAS,no,home,Foul: Loose Ball,Wizards,Nuggets,0,21500693,0.4166666666666667,2016-01-28,2016,CC,00:25.0,DEN,25.0,Q4,away,117,0,WAS,DEN,15146.0
113,DEN,no,away,Foul: Shooting,Wizards,Nuggets,0,21500693,0.4166666666666667,2016-01-28,2016,CC,00:25.0,DEN,25.0,Q4,home,117,0,WAS,WAS,15146.0
113,WAS,no,home,Foul: Personal,Wizards,Nuggets,0,21500693,0.2783333333333333,2016-01-28,2016,IC,00:16.7,DEN,16.7,Q4,away,117,0,WAS,DEN,15146.0
113,WAS,no,home,Foul: Loose Ball,Wizards,Nuggets,0,21500693,0.2783333333333333,2016-01-28,2016,INC,00:16.7,DEN,16.7,Q4,away,117,0,WAS,DEN,15146.0
113,DEN,no,away,Foul: Personal,Wizards,Nuggets,0,21500693,0.2083333333333333,2016-01-28,2016,CC,00:12.5,DEN,12.5,Q4,home,117,0,WAS,WAS,15146.0
113,WAS,no,home,Foul: Personal,Wizards,Nuggets,0,21500693,0.18,2016-01-28,2016,CC,00:10.8,DEN,10.8,Q4,away,117,0,WAS,DEN,15146.0
113,WAS,no,home,Foul: Personal,Wizards,Nuggets,0,21500693,0.0766666666666666,2016-01-28,2016,CC,00:04.6,DEN,4.6,Q4,away,117,0,WAS,DEN,15146.0
103,,no,,Turnover: 24 Second Violation,Bucks,Heat,2,21500703,2.0,2016-01-29,2016,CC,02:00.0,MIA,0.0,Q4,,107,0,MIL,,17846.0
103,MIA,no,away,Foul: Shooting,Bucks,Heat,1,21500703,1.6,2016-01-29,2016,CC,01:36.0,MIA,36.0,Q4,home,107,0,MIL,MIL,17846.0
103,MIA,no,away,Foul: Personal,Bucks,Heat,0,21500703,0.5333333333333333,2016-01-29,2016,INC,00:32.0,MIA,32.0,Q4,home,107,0,MIL,MIL,17846.0
103,MIL,no,home,Foul: Personal,Bucks,Heat,0,21500703,0.48,2016-01-29,2016,CC,00:28.8,MIA,28.8,Q4,away,107,0,MIL,MIA,17846.0
103,MIL,no,home,Foul: Personal,Bucks,Heat,0,21500703,0.235,2016-01-29,2016,CC,00:14.1,MIA,14.1,Q4,away,107,0,MIL,MIA,17846.0
103,MIL,no,home,Foul: Personal,Bucks,Heat,0,21500703,0.065,2016-01-29,2016,CC,00:03.9,MIA,3.9,Q4,away,107,0,MIL,MIA,17846.0
105,BKN,no,away,Foul: Shooting,Pelicans,Nets,0,21500710,0.8200000000000001,2016-01-30,2016,CC,00:49.2,BKN,49.2,Q4,home,103,0,NOP,NOP,18037.0
109,DEN,no,away,Foul: Shooting,Pacers,Nuggets,1,21500709,1.3833333333333333,2016-01-30,2016,CC,01:23.0,DEN,23.0,Q4,home,105,0,IND,IND,18165.0
109,IND,no,home,Foul: Personal,Pacers,Nuggets,0,21500709,0.5216666666666667,2016-01-30,2016,INC,00:31.3,DEN,31.3,Q4,away,105,0,IND,DEN,18165.0
109,IND,no,home,Foul: Personal,Pacers,Nuggets,4,21500709,4.25,2016-01-30,2016,CC,04:15.0,DEN,15.0,Q5,away,105,0,IND,DEN,18165.0
109,DEN,no,away,Foul: Offensive,Pacers,Nuggets,4,21500709,4.05,2016-01-30,2016,CC,04:03.0,DEN,3.0,Q5,home,105,0,IND,IND,18165.0
109,DEN,no,away,Foul: Shooting,Pacers,Nuggets,2,21500709,2.216666666666667,2016-01-30,2016,CC,02:13.0,DEN,13.0,Q5,home,105,0,IND,IND,18165.0
109,IND,no,home,Foul: Personal,Pacers,Nuggets,0,21500709,0.5383333333333333,2016-01-30,2016,CC,00:32.3,DEN,32.3,Q5,away,105,0,IND,DEN,18165.0
109,DEN,no,away,Foul: Personal Take,Pacers,Nuggets,0,21500709,0.4483333333333333,2016-01-30,2016,CC,00:26.9,DEN,26.9,Q5,home,105,0,IND,IND,18165.0
109,DEN,no,away,Foul: Shooting,Pacers,Nuggets,0,21500709,0.3399999999999999,2016-01-30,2016,CC,00:20.4,DEN,20.4,Q5,home,105,0,IND,IND,18165.0
109,,no,,Instant Replay: Support Ruling,Pacers,Nuggets,0,21500709,0.0,2016-01-30,2016,CC,00:00.0,DEN,0.0,Q5,,105,0,IND,,18165.0
122,HOU,no,home,Foul: Personal,Rockets,Wizards,1,21500711,1.9666666666666668,2016-01-30,2016,IC,01:58.0,WAS,58.0,Q4,away,123,0,HOU,WAS,18320.0
122,HOU,no,home,Foul: Personal,Rockets,Wizards,1,21500711,1.2166666666666668,2016-01-30,2016,CC,01:13.0,WAS,13.0,Q4,away,123,0,HOU,WAS,18320.0
122,WAS,no,away,Foul: Shooting,Rockets,Wizards,1,21500711,1.0,2016-01-30,2016,CC,01:00.0,WAS,0.0,Q4,home,123,0,HOU,HOU,18320.0
122,HOU,no,home,Foul: Shooting,Rockets,Wizards,0,21500711,0.65,2016-01-30,2016,INC,00:39.0,WAS,39.0,Q4,away,123,0,HOU,WAS,18320.0
122,,no,,Instant Replay: Support Ruling,Rockets,Wizards,0,21500711,0.6366666666666667,2016-01-30,2016,CC,00:38.2,WAS,38.2,Q4,,123,0,HOU,,18320.0
122,WAS,no,away,Foul: Shooting,Rockets,Wizards,0,21500711,0.5366666666666667,2016-01-30,2016,CC,00:32.2,WAS,32.2,Q4,home,123,0,HOU,HOU,18320.0
105,CHI,no,away,Foul: Personal,Jazz,Bulls,1,21500728,1.8666666666666667,2016-02-01,2016,CC,01:52.0,CHI,52.0,Q4,home,96,0,UTA,UTA,18811.0
105,UTA,no,home,Foul: Personal,Jazz,Bulls,1,21500728,1.6666666666666663,2016-02-01,2016,CC,01:40.0,CHI,40.0,Q4,away,96,0,UTA,CHI,18811.0
105,,no,,Instant Replay: Support Ruling,Jazz,Bulls,1,21500728,1.2666666666666666,2016-02-01,2016,CC,01:16.0,CHI,16.0,Q4,,96,0,UTA,,18811.0
105,CHI,no,away,Foul: Shooting,Jazz,Bulls,1,21500728,1.0833333333333333,2016-02-01,2016,CC,01:05.0,CHI,5.0,Q4,home,96,0,UTA,UTA,18811.0
105,CHI,no,away,Foul: Shooting,Jazz,Bulls,0,21500728,0.49,2016-02-01,2016,CC,00:29.4,CHI,29.4,Q4,home,96,0,UTA,UTA,18811.0
105,CHI,no,away,Foul: Shooting,Jazz,Bulls,0,21500728,0.2183333333333333,2016-02-01,2016,CC,00:13.1,CHI,13.1,Q4,home,96,0,UTA,UTA,18811.0
105,,no,,Instant Replay: Overturn Ruling,Jazz,Bulls,0,21500728,0.0633333333333333,2016-02-01,2016,CC,00:03.8,CHI,3.8,Q4,,96,0,UTA,,18811.0
105,UTA,no,home,Foul: Shooting,Jazz,Bulls,4,21500728,4.316666666666666,2016-02-01,2016,CC,04:19.0,CHI,19.0,Q5,away,96,0,UTA,CHI,18811.0
105,CHI,no,away,Foul: Personal,Jazz,Bulls,4,21500728,4.2,2016-02-01,2016,INC,04:12.0,CHI,12.0,Q5,home,96,0,UTA,UTA,18811.0
105,CHI,no,away,Turnover: Double Dribble,Jazz,Bulls,3,21500728,3.2333333333333334,2016-02-01,2016,CC,03:14.0,CHI,14.0,Q5,,96,0,UTA,,18811.0
105,CHI,no,away,Foul: Shooting,Jazz,Bulls,2,21500728,2.9333333333333336,2016-02-01,2016,CC,02:56.0,CHI,56.0,Q5,home,96,0,UTA,UTA,18811.0
105,UTA,no,home,Foul: Shooting,Jazz,Bulls,1,21500728,1.9666666666666668,2016-02-01,2016,CC,01:58.0,CHI,58.0,Q5,away,96,0,UTA,CHI,18811.0
105,CHI,no,away,Foul: Shooting,Jazz,Bulls,1,21500728,1.6833333333333331,2016-02-01,2016,CC,01:41.0,CHI,41.0,Q5,home,96,0,UTA,UTA,18811.0
105,UTA,no,home,Foul: Personal,Jazz,Bulls,0,21500728,0.9166666666666666,2016-02-01,2016,CC,00:55.0,CHI,55.0,Q5,away,96,0,UTA,CHI,18811.0
105,CHI,no,away,Foul: Shooting,Jazz,Bulls,0,21500728,0.6783333333333333,2016-02-01,2016,CC,00:40.7,CHI,40.7,Q5,home,96,0,UTA,UTA,18811.0
105,CHI,no,away,Foul: Personal,Jazz,Bulls,0,21500728,0.3683333333333333,2016-02-01,2016,CC,00:22.1,CHI,22.1,Q5,home,96,0,UTA,UTA,18811.0
106,CLE,NBATV,away,Foul: Loose Ball,Pacers,Cavaliers,0,21500721,0.345,2016-02-01,2016,CC,00:20.7,CLE,20.7,Q4,home,111,0,IND,IND,17283.0
106,IND,NBATV,home,Foul: Personal,Pacers,Cavaliers,4,21500721,4.333333333333333,2016-02-01,2016,CC,04:20.0,CLE,20.0,Q5,away,111,0,IND,CLE,17283.0
106,CLE,NBATV,away,Foul: Offensive,Pacers,Cavaliers,2,21500721,2.5,2016-02-01,2016,INC,02:30.0,CLE,30.0,Q5,home,111,0,IND,IND,17283.0
106,IND,NBATV,home,Turnover: Traveling,Pacers,Cavaliers,2,21500721,2.15,2016-02-01,2016,INC,02:09.0,CLE,9.0,Q5,,111,0,IND,,17283.0
106,IND,NBATV,home,Foul: Shooting,Pacers,Cavaliers,0,21500721,0.7200000000000001,2016-02-01,2016,CC,00:43.2,CLE,43.2,Q5,away,111,0,IND,CLE,17283.0
106,CLE,NBATV,away,Foul: Shooting,Pacers,Cavaliers,0,21500721,0.6799999999999999,2016-02-01,2016,CC,00:40.8,CLE,40.8,Q5,home,111,0,IND,IND,17283.0
106,IND,NBATV,home,Foul: Personal,Pacers,Cavaliers,0,21500721,0.2283333333333333,2016-02-01,2016,CC,00:13.7,CLE,13.7,Q5,away,111,0,IND,CLE,17283.0
106,IND,NBATV,home,Foul: Loose Ball,Pacers,Cavaliers,0,21500721,0.0816666666666666,2016-02-01,2016,INC,00:04.9,CLE,4.9,Q5,away,111,0,IND,CLE,17283.0
106,IND,NBATV,home,Foul: Personal,Pacers,Cavaliers,0,21500721,0.055,2016-02-01,2016,CC,00:03.3,CLE,3.3,Q5,away,111,0,IND,CLE,17283.0
100,BKN,no,home,Turnover: Stepped out of Bounds,Nets,Pistons,1,21500722,1.7,2016-02-01,2016,CC,01:42.0,DET,42.0,Q4,,105,0,BKN,,13290.0
100,BKN,no,home,Foul: Personal,Nets,Pistons,1,21500722,1.05,2016-02-01,2016,CC,01:03.0,DET,3.0,Q4,away,105,0,BKN,DET,13290.0
100,BKN,no,home,Foul: Personal,Nets,Pistons,0,21500722,0.4016666666666666,2016-02-01,2016,INC,00:24.1,DET,24.1,Q4,away,105,0,BKN,DET,13290.0
100,BKN,no,home,Foul: Personal,Nets,Pistons,0,21500722,0.1116666666666666,2016-02-01,2016,CC,00:06.7,DET,6.7,Q4,away,105,0,BKN,DET,13290.0
119,LAL,NBATV,home,Turnover: Traveling,Lakers,Timberwolves,1,21500734,1.1166666666666667,2016-02-02,2016,INC,01:07.0,MIN,7.0,Q4,,115,0,LAL,,18997.0
119,LAL,NBATV,home,Foul: Shooting,Lakers,Timberwolves,0,21500734,0.77,2016-02-02,2016,CC,00:46.2,MIN,46.2,Q4,away,115,0,LAL,MIN,18997.0
119,LAL,NBATV,home,Foul: Shooting,Lakers,Timberwolves,0,21500734,0.335,2016-02-02,2016,INC,00:20.1,MIN,20.1,Q4,away,115,0,LAL,MIN,18997.0
119,,NBATV,,Instant Replay: Overturn Ruling,Lakers,Timberwolves,0,21500734,0.2983333333333333,2016-02-02,2016,CC,00:17.9,MIN,17.9,Q4,,115,0,LAL,,18997.0
119,MIN,NBATV,away,Foul: Personal,Lakers,Timberwolves,0,21500734,0.2883333333333333,2016-02-02,2016,CC,00:17.3,MIN,17.3,Q4,home,115,0,LAL,LAL,18997.0
119,MIN,NBATV,away,Foul: Personal,Lakers,Timberwolves,0,21500734,0.2783333333333333,2016-02-02,2016,CC,00:16.7,MIN,16.7,Q4,home,115,0,LAL,LAL,18997.0
119,MIN,NBATV,away,Foul: Personal,Lakers,Timberwolves,0,21500734,0.125,2016-02-02,2016,CC,00:07.5,MIN,7.5,Q4,home,115,0,LAL,LAL,18997.0
119,MIN,NBATV,away,Foul: Personal,Lakers,Timberwolves,0,21500734,0.075,2016-02-02,2016,CC,00:04.5,MIN,4.5,Q4,home,115,0,LAL,LAL,18997.0
102,SAC,no,home,Foul: Personal,Kings,Bulls,1,21500744,1.5333333333333332,2016-02-03,2016,CC,01:32.0,CHI,32.0,Q4,away,107,0,SAC,CHI,17317.0
102,CHI,no,away,Foul: Shooting,Kings,Bulls,1,21500744,1.3833333333333333,2016-02-03,2016,CC,01:23.0,CHI,23.0,Q4,home,107,0,SAC,SAC,17317.0
102,,no,,Instant Replay: Support Ruling,Kings,Bulls,1,21500744,1.3833333333333333,2016-02-03,2016,CC,01:23.0,CHI,23.0,Q4,,107,0,SAC,,17317.0
102,CHI,no,away,Foul: Personal,Kings,Bulls,1,21500744,1.2833333333333332,2016-02-03,2016,INC,01:17.0,CHI,17.0,Q4,home,107,0,SAC,SAC,17317.0
102,CHI,no,away,Foul: Shooting,Kings,Bulls,0,21500744,0.7533333333333334,2016-02-03,2016,CC,00:45.2,CHI,45.2,Q4,home,107,0,SAC,SAC,17317.0
102,SAC,no,home,Foul: Personal,Kings,Bulls,0,21500744,0.1733333333333333,2016-02-03,2016,CC,00:10.4,CHI,10.4,Q4,away,107,0,SAC,CHI,17317.0
102,SAC,no,home,Turnover: Lane Violation,Kings,Bulls,0,21500744,0.14,2016-02-03,2016,CC,00:08.4,CHI,8.4,Q4,,107,0,SAC,,17317.0
102,CHI,no,away,Foul: Personal,Kings,Bulls,0,21500744,0.14,2016-02-03,2016,CC,00:08.4,CHI,8.4,Q4,home,107,0,SAC,SAC,17317.0
102,SAC,no,home,Foul: Personal,Kings,Bulls,0,21500744,0.0716666666666666,2016-02-03,2016,CC,00:04.3,CHI,4.3,Q4,away,107,0,SAC,CHI,17317.0
85,UTA,no,home,Foul: Shooting,Jazz,Nuggets,1,21500743,1.9666666666666668,2016-02-03,2016,CC,01:58.0,DEN,58.0,Q4,away,81,0,UTA,DEN,19461.0
85,UTA,no,home,Foul: Loose Ball,Jazz,Nuggets,1,21500743,1.6833333333333331,2016-02-03,2016,CC,01:41.0,DEN,41.0,Q4,away,81,0,UTA,DEN,19461.0
85,UTA,no,home,Foul: Loose Ball,Jazz,Nuggets,1,21500743,1.3666666666666667,2016-02-03,2016,INC,01:22.0,DEN,22.0,Q4,away,81,0,UTA,DEN,19461.0
85,,no,,Instant Replay: Support Ruling,Jazz,Nuggets,1,21500743,1.35,2016-02-03,2016,CC,01:21.0,DEN,21.0,Q4,,81,0,UTA,,19461.0
85,DEN,no,away,Foul: Personal,Jazz,Nuggets,0,21500743,0.9433333333333334,2016-02-03,2016,CC,00:56.6,DEN,56.6,Q4,home,81,0,UTA,UTA,19461.0
85,UTA,no,home,Foul: Personal,Jazz,Nuggets,0,21500743,0.77,2016-02-03,2016,CC,00:46.2,DEN,46.2,Q4,away,81,0,UTA,DEN,19461.0
85,DEN,no,away,Foul: Loose Ball,Jazz,Nuggets,0,21500743,0.77,2016-02-03,2016,CC,00:46.2,DEN,46.2,Q4,home,81,0,UTA,UTA,19461.0
85,DEN,no,away,Foul: Loose Ball,Jazz,Nuggets,0,21500743,0.2066666666666666,2016-02-03,2016,INC,00:12.4,DEN,12.4,Q4,home,81,0,UTA,UTA,19461.0
85,,no,,Instant Replay: Overturn Ruling,Jazz,Nuggets,0,21500743,0.1166666666666666,2016-02-03,2016,CC,00:07.0,DEN,7.0,Q4,,81,0,UTA,,19461.0
85,DEN,no,away,Foul: Personal,Jazz,Nuggets,0,21500743,0.0916666666666666,2016-02-03,2016,CC,00:05.5,DEN,5.5,Q4,home,81,0,UTA,UTA,19461.0
90,DAL,no,home,Foul: Defense 3 Second,Mavericks,Heat,1,21500741,1.7166666666666668,2016-02-03,2016,INC,01:43.0,MIA,43.0,Q4,,93,0,DAL,,20385.0
90,DAL,no,home,Foul: Loose Ball,Mavericks,Heat,1,21500741,1.5166666666666666,2016-02-03,2016,CC,01:31.0,MIA,31.0,Q4,away,93,0,DAL,MIA,20385.0
90,MIA,no,away,Foul: Personal,Mavericks,Heat,1,21500741,1.3666666666666667,2016-02-03,2016,CC,01:22.0,MIA,22.0,Q4,home,93,0,DAL,DAL,20385.0
90,DAL,no,home,Foul: Personal,Mavericks,Heat,0,21500741,0.2583333333333333,2016-02-03,2016,CC,00:15.5,MIA,15.5,Q4,away,93,0,DAL,MIA,20385.0
102,LAC,ESPN,home,Foul: Shooting,Clippers,Timberwolves,0,21500745,0.8183333333333334,2016-02-03,2016,INC,00:49.1,MIN,49.1,Q4,away,108,0,LAC,MIN,19060.0
102,LAC,ESPN,home,Foul: Personal,Clippers,Timberwolves,0,21500745,0.62,2016-02-03,2016,CC,00:37.2,MIN,37.2,Q4,away,108,0,LAC,MIN,19060.0
102,LAC,ESPN,home,Foul: Personal,Clippers,Timberwolves,0,21500745,0.3783333333333333,2016-02-03,2016,INC,00:22.7,MIN,22.7,Q4,away,108,0,LAC,MIN,19060.0
102,LAC,ESPN,home,Foul: Personal,Clippers,Timberwolves,0,21500745,0.3433333333333334,2016-02-03,2016,CC,00:20.6,MIN,20.6,Q4,away,108,0,LAC,MIN,19060.0
102,LAC,ESPN,home,Foul: Technical,Clippers,Timberwolves,0,21500745,0.3433333333333334,2016-02-03,2016,CC,00:20.6,MIN,20.6,Q4,,108,0,LAC,,19060.0
102,LAC,ESPN,home,Foul: Loose Ball,Clippers,Timberwolves,0,21500745,0.2033333333333333,2016-02-03,2016,CC,00:12.2,MIN,12.2,Q4,away,108,0,LAC,MIN,19060.0
102,MIN,ESPN,away,Foul: Personal,Clippers,Timberwolves,0,21500745,0.2033333333333333,2016-02-03,2016,CC,00:12.2,MIN,12.2,Q4,home,108,0,LAC,LAC,19060.0
117,OKC,no,home,Violation: Kicked Ball,Thunder,Magic,1,21500740,1.35,2016-02-03,2016,CC,01:21.0,ORL,21.0,Q4,,114,0,OKC,,18203.0
117,OKC,no,home,Foul: Offensive,Thunder,Magic,0,21500740,0.5183333333333333,2016-02-03,2016,INC,00:31.1,ORL,31.1,Q4,away,114,0,OKC,ORL,18203.0
105,HOU,no,away,Foul: Shooting,Suns,Rockets,1,21500749,1.7666666666666666,2016-02-04,2016,CC,01:46.0,HOU,46.0,Q4,home,111,0,PHX,PHX,15723.0
105,PHX,no,home,Turnover: Stepped out of Bounds,Suns,Rockets,0,21500749,0.9133333333333332,2016-02-04,2016,INC,00:54.8,HOU,54.8,Q4,,111,0,PHX,,15723.0
105,HOU,no,away,Foul: Personal,Suns,Rockets,0,21500749,0.88,2016-02-04,2016,CC,00:52.8,HOU,52.8,Q4,home,111,0,PHX,PHX,15723.0
105,PHX,no,home,Foul: Personal,Suns,Rockets,0,21500749,0.2966666666666667,2016-02-04,2016,CC,00:17.8,HOU,17.8,Q4,away,111,0,PHX,HOU,15723.0
111,NYK,TNT,away,Foul: Personal,Pistons,Knicks,0,21500746,0.3933333333333333,2016-02-04,2016,CC,00:23.6,NYK,23.6,Q4,home,105,0,DET,DET,17095.0
111,NYK,TNT,away,Foul: Personal,Pistons,Knicks,0,21500746,0.235,2016-02-04,2016,CC,00:14.1,NYK,14.1,Q4,home,105,0,DET,DET,17095.0
111,NYK,TNT,away,Foul: Personal,Pistons,Knicks,0,21500746,0.0849999999999999,2016-02-04,2016,CC,00:05.1,NYK,5.1,Q4,home,105,0,DET,DET,17095.0
111,DET,TNT,home,Foul: Shooting,Pistons,Knicks,0,21500746,0.0383333333333333,2016-02-04,2016,IC,00:02.3,NYK,2.3,Q4,away,105,0,DET,NYK,17095.0
111,NYK,TNT,away,Foul: Personal,Pistons,Knicks,0,21500746,0.0266666666666666,2016-02-04,2016,CC,00:01.6,NYK,1.6,Q4,home,105,0,DET,DET,17095.0
103,BOS,no,away,Foul: Shooting,Cavaliers,Celtics,1,21500755,1.8333333333333333,2016-02-05,2016,CC,01:50.0,BOS,50.0,Q4,home,104,0,CLE,CLE,20562.0
103,CLE,no,home,Foul: Shooting,Cavaliers,Celtics,1,21500755,1.6833333333333331,2016-02-05,2016,CC,01:41.0,BOS,41.0,Q4,away,104,0,CLE,BOS,20562.0
103,BOS,no,away,Foul: Shooting,Cavaliers,Celtics,1,21500755,1.5,2016-02-05,2016,CC,01:30.0,BOS,30.0,Q4,home,104,0,CLE,CLE,20562.0
103,BOS,no,away,Foul: Personal,Cavaliers,Celtics,0,21500755,0.31,2016-02-05,2016,CC,00:18.6,BOS,18.6,Q4,home,104,0,CLE,CLE,20562.0
103,BOS,no,away,Foul: Personal,Cavaliers,Celtics,0,21500755,0.125,2016-02-05,2016,CC,00:07.5,BOS,7.5,Q4,home,104,0,CLE,CLE,20562.0
103,CLE,no,home,Foul: Shooting,Cavaliers,Celtics,0,21500755,0.0816666666666666,2016-02-05,2016,IC,00:04.9,BOS,4.9,Q4,away,104,0,CLE,BOS,20562.0
103,,no,,Instant Replay: Support Ruling,Cavaliers,Celtics,0,21500755,0.0683333333333333,2016-02-05,2016,CC,00:04.1,BOS,4.1,Q4,,104,0,CLE,,20562.0
103,,no,,Instant Replay: Support Ruling,Cavaliers,Celtics,0,21500755,0.0,2016-02-05,2016,CC,00:00.0,BOS,0.0,Q4,,104,0,CLE,,20562.0
115,DEN,no,home,Foul: Loose Ball,Nuggets,Bulls,1,21500757,1.6833333333333331,2016-02-05,2016,CC,01:41.0,CHI,41.0,Q4,away,110,0,DEN,CHI,19155.0
115,CHI,no,away,Foul: Shooting,Nuggets,Bulls,1,21500757,1.5166666666666666,2016-02-05,2016,CC,01:31.0,CHI,31.0,Q4,home,110,0,DEN,DEN,19155.0
115,CHI,no,away,Foul: Shooting,Nuggets,Bulls,0,21500757,0.3583333333333333,2016-02-05,2016,CC,00:21.5,CHI,21.5,Q4,home,110,0,DEN,DEN,19155.0
115,DEN,no,home,Foul: Loose Ball,Nuggets,Bulls,0,21500757,0.3583333333333333,2016-02-05,2016,INC,00:21.5,CHI,21.5,Q4,away,110,0,DEN,CHI,19155.0
115,CHI,no,away,Foul: Loose Ball,Nuggets,Bulls,0,21500757,0.1716666666666667,2016-02-05,2016,CC,00:10.3,CHI,10.3,Q4,home,110,0,DEN,DEN,19155.0
115,CHI,no,away,Foul: Loose Ball,Nuggets,Bulls,0,21500757,0.0933333333333333,2016-02-05,2016,CC,00:05.6,CHI,5.6,Q4,home,110,0,DEN,DEN,19155.0
102,ATL,ESPN,home,Foul: Personal,Hawks,Pacers,1,21500750,1.75,2016-02-05,2016,CC,01:45.0,IND,45.0,Q4,away,96,0,ATL,IND,17225.0
102,ATL,ESPN,home,Foul: Loose Ball,Hawks,Pacers,1,21500750,1.0833333333333333,2016-02-05,2016,INC,01:05.0,IND,5.0,Q4,away,96,0,ATL,IND,17225.0
102,IND,ESPN,away,Foul: Personal,Hawks,Pacers,0,21500750,0.4016666666666666,2016-02-05,2016,CC,00:24.1,IND,24.1,Q4,home,96,0,ATL,ATL,17225.0
102,IND,ESPN,away,Foul: Personal,Hawks,Pacers,0,21500750,0.4016666666666666,2016-02-05,2016,INC,00:24.1,IND,24.1,Q4,home,96,0,ATL,ATL,17225.0
102,IND,ESPN,away,Foul: Personal,Hawks,Pacers,0,21500750,0.36,2016-02-05,2016,CC,00:21.6,IND,21.6,Q4,home,96,0,ATL,ATL,17225.0
102,IND,ESPN,away,Foul: Personal,Hawks,Pacers,0,21500750,0.2533333333333333,2016-02-05,2016,CC,00:15.2,IND,15.2,Q4,home,96,0,ATL,ATL,17225.0
102,IND,ESPN,away,Foul: Personal,Hawks,Pacers,0,21500750,0.0849999999999999,2016-02-05,2016,CC,00:05.1,IND,5.1,Q4,home,96,0,ATL,ATL,17225.0
85,MEM,no,away,Turnover: Traveling,Knicks,Grizzlies,1,21500756,1.8166666666666669,2016-02-05,2016,INC,01:49.0,MEM,49.0,Q4,,91,0,NYK,,19812.0
85,NYK,no,home,Foul: Shooting,Knicks,Grizzlies,1,21500756,1.8,2016-02-05,2016,INC,01:48.0,MEM,48.0,Q4,away,91,0,NYK,MEM,19812.0
85,NYK,no,home,Foul: Personal,Knicks,Grizzlies,1,21500756,1.45,2016-02-05,2016,IC,01:27.0,MEM,27.0,Q4,away,91,0,NYK,MEM,19812.0
85,NYK,no,home,Foul: Offensive,Knicks,Grizzlies,1,21500756,1.2,2016-02-05,2016,CC,01:12.0,MEM,12.0,Q4,away,91,0,NYK,MEM,19812.0
85,NYK,no,home,Foul: Personal,Knicks,Grizzlies,0,21500756,0.1033333333333333,2016-02-05,2016,CC,00:06.2,MEM,6.2,Q4,away,91,0,NYK,MEM,19812.0
85,NYK,no,home,Turnover: Traveling,Knicks,Grizzlies,0,21500756,0.1,2016-02-05,2016,INC,00:06.0,MEM,6.0,Q4,,91,0,NYK,,19812.0
